balcony_area,built_up_area,carpet_area,land_area,distance_to_main_road,nearby_hospital_distance,nearby_market_distance,nearby_metro_distance,nearby_playground_distance,building_age,water_supply_hours,year_built,maintenance_fee,property_tax,service_charge,price,view_count,photo_count,balconies,baths,beds,floor,number_of_units,parking_spaces,total_floors,elevator,furnished,gas_connection,generator,internet_available,power_backup,security_guard,servant_room,road_width,facing_direction,kitchen_type,locality,type
64.0,1367.24,1195.97,2062.62,470.0,1180.0,340.0,1080.0,950.0,38.0,11.0,1988,25.94,226.46,11.44,3057442.59,792,16,3,4,3,3,1,0,4,True,False,True,False,True,False,False,False,79.0,north,inline,Mirpur 10,townhouse
37.78,1154.39,1034.06,1310.29,815.0,520.0,370.0,760.0,140.0,26.0,8.0,2000,40.69,414.67,18.51,3839547.02,4589,8,3,4,3,7,200,1,8,True,True,True,True,True,True,True,True,18.0,east,inline,Farmgate,apartment
239.05,3420.08,2960.77,5134.53,115.0,260.0,310.0,330.0,160.0,2.0,15.0,2024,162.23,1495.86,100.9,30803943.73,3685,22,3,5,4,1,1,2,3,False,True,True,True,True,True,True,True,60.0,east,dedicated,Nikunja,triplex
378.2,5759.37,4450.11,11008.65,680.0,670.0,260.0,110.0,220.0,7.0,8.0,2019,297.76,2360.11,96.41,64982675.32,2603,27,3,5,4,3,1,3,4,True,False,True,False,True,True,False,True,67.0,west,dedicated,Baridhara,villa
208.81,3114.02,2370.25,6016.93,815.0,460.0,940.0,920.0,520.0,15.0,18.0,2011,86.38,1305.43,37.56,13899268.87,1079,32,3,5,4,1,1,2,3,False,True,False,False,True,True,False,True,13.0,north,dedicated,Kafrul,bungalow
77.01,2020.26,1541.82,2405.38,885.0,960.0,600.0,870.0,170.0,40.0,19.0,1986,57.42,541.04,25.86,7549178.1,2531,8,3,5,4,16,160,0,16,True,True,True,False,True,False,True,False,65.0,north,dedicated,Farmgate,condominium
76.82,2063.8,1839.66,2448.56,505.0,200.0,450.0,650.0,320.0,22.0,8.0,2004,81.64,1202.34,32.96,12249940.01,2156,24,3,4,3,5,42,1,22,True,False,True,True,True,True,True,False,76.0,south,dedicated,Uttara,apartment
73.6,2414.81,2098.17,3312.95,110.0,640.0,550.0,720.0,680.0,27.0,20.0,1999,74.16,896.2,38.07,8593064.23,3128,7,3,4,4,3,1,3,3,False,False,False,True,True,False,False,False,66.0,north,dedicated,Farmgate,townhouse
291.58,4725.78,4021.88,9349.91,375.0,590.0,280.0,290.0,210.0,25.0,18.0,2001,236.16,2274.91,130.55,41263183.52,449,20,3,5,5,2,1,2,3,False,False,True,True,True,True,True,False,44.0,north,dedicated,Bashundhara,villa
87.1,1745.7,1395.03,3006.09,400.0,260.0,720.0,1430.0,1160.0,4.0,14.0,2022,42.06,318.13,21.41,5255983.34,827,9,3,4,4,3,1,0,4,False,False,False,False,True,False,False,False,17.0,south,dedicated,Badda,townhouse
180.35,2357.03,1992.72,2609.66,145.0,150.0,590.0,210.0,100.0,8.0,22.0,2018,94.0,828.2,52.54,17542858.2,1804,37,3,6,6,16,141,1,29,True,True,True,True,True,False,False,False,52.0,west,dedicated,Nikunja,condominium
99.37,1275.67,1090.56,1389.44,530.0,970.0,250.0,1370.0,540.0,31.0,6.0,1995,26.21,207.02,14.43,2786430.66,2405,13,3,3,3,5,54,1,12,True,False,False,False,False,True,False,False,33.0,west,inline,Wari,apartment
70.32,1512.35,1326.39,1804.01,300.0,190.0,750.0,960.0,810.0,5.0,14.0,2021,32.41,334.63,23.94,6802039.54,885,8,3,5,4,26,10,3,26,False,False,False,False,True,True,False,False,43.0,south,dedicated,Kalabagan,apartment
168.56,5231.83,4524.18,10016.31,610.0,660.0,360.0,540.0,520.0,30.0,22.0,1996,204.73,3205.34,124.37,36667949.08,147,37,3,5,5,3,1,1,4,False,True,True,True,True,False,True,False,48.0,south,dedicated,Gulshan,villa
74.92,943.88,739.79,1051.14,455.0,1480.0,1030.0,770.0,1160.0,1.0,16.0,2025,17.43,181.11,7.95,3053211.05,551,20,2,2,2,18,57,1,29,True,False,True,False,True,False,False,False,53.0,west,inline,Khilgaon,condominium
83.21,1122.67,986.21,1181.37,140.0,230.0,640.0,360.0,680.0,24.0,21.0,2002,59.4,553.8,33.03,7897723.34,1845,33,2,2,2,8,101,1,16,True,False,True,True,True,True,True,True,79.0,north,inline,Niketon,condominium
285.57,6996.23,6241.21,9596.44,195.0,370.0,440.0,520.0,600.0,37.0,12.0,1989,263.54,3378.3,110.93,47751731.67,3871,4,3,7,6,1,1,3,1,False,True,False,True,True,False,False,False,80.0,south,dedicated,Baridhara,bungalow
304.42,5156.6,4494.56,9908.04,425.0,390.0,810.0,790.0,950.0,38.0,10.0,1988,189.19,1812.42,81.24,21730236.61,1842,28,3,5,5,1,1,3,1,False,True,True,True,True,False,True,False,50.0,east,dedicated,Shyamoli,villa
237.79,3156.77,2834.75,3668.81,1240.0,540.0,1410.0,620.0,620.0,26.0,16.0,2000,80.69,913.95,47.33,9144612.12,700,32,3,6,6,5,98,2,7,True,False,False,True,False,True,False,False,78.0,east,dedicated,Tejgaon,penthouse
105.74,1406.0,1188.6,1681.67,1350.0,300.0,1320.0,1340.0,650.0,4.0,7.0,2022,34.36,377.01,11.1,3788900.93,641,20,3,3,3,11,117,1,17,True,True,False,False,False,False,False,False,75.0,north,dedicated,Jatrabari,apartment
45.34,1416.46,1072.76,2182.72,715.0,780.0,370.0,280.0,1460.0,24.0,21.0,2002,32.51,372.47,18.02,3753163.65,780,36,3,4,3,1,1,3,1,False,False,False,False,False,False,False,False,13.0,west,dedicated,Tejgaon,townhouse
45.61,1382.29,1173.13,1591.37,680.0,620.0,480.0,580.0,590.0,19.0,21.0,2007,45.68,913.57,21.56,8479994.08,1330,19,2,2,2,11,164,1,17,True,True,False,False,True,True,True,False,45.0,east,inline,Bashundhara,apartment
483.36,8709.96,6662.65,16970.58,460.0,530.0,230.0,490.0,550.0,8.0,22.0,2018,505.23,4932.8,208.48,96448320.88,3798,24,3,6,5,2,1,1,3,False,True,True,False,True,True,False,True,18.0,west,dedicated,Bashundhara,villa
149.08,1872.32,1662.85,1971.56,360.0,490.0,480.0,360.0,570.0,15.0,20.0,2011,104.12,706.18,41.29,13147567.08,2684,19,3,5,4,5,179,1,6,True,False,True,True,True,True,False,False,50.0,east,dedicated,Niketon,apartment
226.22,3127.37,2544.17,5384.0,1045.0,780.0,470.0,1320.0,850.0,13.0,16.0,2013,90.46,934.43,23.82,9113682.39,3715,24,3,6,5,2,1,3,3,False,False,False,True,True,True,False,False,29.0,south,dedicated,Jatrabari,triplex
141.47,2121.53,1844.62,2435.13,535.0,280.0,500.0,680.0,220.0,10.0,24.0,2016,81.61,1260.38,52.19,16600187.55,4459,24,3,5,4,16,21,3,19,True,False,False,True,True,True,False,False,16.0,south,dedicated,Niketon,apartment
93.84,2164.35,1931.61,3971.8,1215.0,410.0,1090.0,1410.0,810.0,16.0,23.0,2010,49.61,639.01,27.71,6118520.22,4734,24,3,5,4,2,1,3,3,False,True,False,False,False,True,False,False,80.0,south,dedicated,Mirpur 1,townhouse
110.09,1431.19,1131.94,1536.59,670.0,830.0,270.0,1280.0,1240.0,1.0,10.0,2025,30.75,347.71,13.14,5312939.44,4354,20,3,4,3,14,113,0,26,True,False,True,False,False,True,False,False,64.0,south,dedicated,Paltan,condominium
45.46,1146.4,879.0,1320.71,485.0,90.0,60.0,190.0,600.0,19.0,7.0,2007,44.98,351.82,29.87,7696001.32,3984,23,3,3,3,11,15,1,24,False,True,True,True,True,True,True,False,47.0,west,inline,Cantonment,condominium
99.42,2256.02,1786.33,2555.69,645.0,110.0,430.0,100.0,140.0,33.0,11.0,1993,122.48,1153.01,61.81,13678856.83,537,27,3,5,5,7,182,1,8,True,True,True,False,True,True,True,True,43.0,north,dedicated,Gulshan,apartment
379.05,4899.09,3833.67,7537.51,360.0,570.0,140.0,700.0,420.0,30.0,22.0,1996,266.61,2126.97,102.96,35979472.33,2753,26,3,6,5,1,1,2,2,False,True,True,True,True,True,False,True,29.0,west,dedicated,Nikunja,bungalow
115.22,1806.59,1526.67,2087.42,555.0,550.0,530.0,580.0,930.0,3.0,14.0,2023,39.15,561.45,23.39,9136116.86,1404,28,3,5,4,12,129,1,13,True,False,False,False,False,False,True,True,48.0,east,dedicated,Farmgate,apartment
62.99,1160.04,999.43,1230.97,770.0,580.0,1400.0,710.0,1240.0,36.0,14.0,1990,22.93,219.58,9.39,2468825.82,566,9,2,3,2,2,46,0,22,True,False,True,True,False,False,True,False,43.0,west,inline,Wari,condominium
196.81,3235.4,2901.9,4700.19,550.0,1140.0,640.0,1280.0,1280.0,36.0,24.0,1990,52.58,916.76,44.41,6569243.38,316,23,3,5,4,2,1,1,2,True,False,True,False,False,False,True,False,33.0,north,dedicated,Paltan,triplex
79.63,1716.25,1434.49,2051.01,550.0,440.0,900.0,390.0,410.0,15.0,11.0,2011,63.07,476.09,20.07,7652892.42,516,28,3,4,3,14,24,1,26,True,False,False,True,False,False,False,False,40.0,south,dedicated,Kalabagan,apartment
130.73,2394.26,2057.47,4559.33,370.0,310.0,410.0,530.0,300.0,33.0,12.0,1993,140.6,954.1,67.79,15368715.02,798,23,3,5,5,1,1,2,1,False,True,False,True,True,False,True,True,46.0,south,dedicated,Niketon,townhouse
534.83,8015.28,6481.66,13599.64,600.0,160.0,620.0,80.0,470.0,15.0,20.0,2011,413.17,3085.34,175.26,73096794.54,2811,26,3,5,4,1,1,1,1,True,True,True,True,True,True,True,True,68.0,north,dedicated,Niketon,villa
39.03,1038.6,888.83,1179.73,405.0,60.0,660.0,450.0,60.0,17.0,7.0,2009,44.84,491.94,28.05,6528490.05,4628,35,2,2,2,13,59,1,17,True,False,True,True,False,False,True,True,71.0,south,inline,Nikunja,apartment
313.68,3965.0,3422.59,7001.48,300.0,600.0,420.0,210.0,290.0,25.0,22.0,2001,213.73,1884.58,76.4,26639798.51,467,24,3,6,5,4,1,1,4,False,False,True,True,True,True,True,False,40.0,east,dedicated,Bashundhara,townhouse
33.72,1081.54,897.1,1273.32,1375.0,200.0,860.0,570.0,830.0,37.0,15.0,1989,16.62,195.61,9.41,2370938.78,71,32,2,2,2,9,104,2,19,True,False,False,False,True,False,False,False,45.0,south,inline,Shahbagh,condominium
109.69,2385.53,1918.23,2637.13,465.0,70.0,110.0,540.0,580.0,35.0,22.0,1991,78.85,1353.66,36.57,15628283.78,4085,20,3,6,5,1,58,1,7,True,False,True,True,True,False,True,True,26.0,north,dedicated,Dhanmondi,condominium
180.71,2386.88,1997.99,2582.43,265.0,730.0,740.0,260.0,310.0,16.0,13.0,2010,46.6,413.12,32.46,7672148.62,2483,9,3,6,6,5,131,2,30,True,False,False,False,True,False,True,False,70.0,north,dedicated,Old Dhaka,penthouse
382.23,8616.94,6965.98,12695.34,405.0,120.0,260.0,240.0,510.0,35.0,7.0,1991,462.67,2933.39,249.34,63465551.86,4560,34,3,5,5,1,1,2,3,False,False,False,True,True,False,True,True,64.0,south,dedicated,Cantonment,villa
103.12,1462.26,1158.37,2173.83,755.0,250.0,590.0,850.0,400.0,31.0,23.0,1995,22.87,305.56,12.72,3533287.32,3478,31,3,3,3,1,1,2,2,True,True,False,False,True,True,True,False,65.0,east,dedicated,Malibagh,townhouse
64.46,1116.44,847.02,1260.32,105.0,660.0,560.0,820.0,850.0,39.0,8.0,1987,31.57,351.79,13.26,4407479.47,1474,36,2,3,2,4,58,0,10,False,False,False,False,True,True,False,False,19.0,east,inline,Farmgate,condominium
93.82,1264.3,1019.98,2034.65,570.0,990.0,1070.0,790.0,990.0,30.0,9.0,1996,19.12,321.83,10.65,2914349.66,2215,39,2,3,2,1,1,2,1,False,True,False,False,True,True,False,True,43.0,west,inline,Old Dhaka,duplex
81.65,1029.53,912.42,1166.1,1495.0,750.0,1090.0,750.0,1150.0,24.0,7.0,2002,20.04,277.97,10.19,2561947.36,3953,23,2,2,2,7,79,3,7,False,False,True,False,False,False,False,False,24.0,west,inline,Shahbagh,apartment
294.02,7607.39,6213.49,15094.27,465.0,530.0,200.0,180.0,100.0,34.0,16.0,1992,415.03,2622.96,225.15,56442294.56,2820,28,3,5,4,3,1,1,3,False,True,False,True,True,True,False,True,77.0,east,dedicated,Gulshan,villa
85.22,1554.06,1360.21,1758.72,265.0,310.0,340.0,300.0,130.0,14.0,20.0,2012,75.27,852.13,34.63,13083122.29,2859,12,3,5,4,8,194,3,20,True,True,True,False,False,True,True,False,29.0,north,dedicated,Cantonment,condominium
283.75,5382.17,4377.24,9400.42,705.0,990.0,570.0,650.0,820.0,10.0,16.0,2016,197.45,1891.59,89.69,31128186.5,1320,26,3,7,6,1,1,2,1,True,True,False,True,False,True,True,True,61.0,west,dedicated,Kalabagan,villa
85.53,1723.97,1320.48,3262.51,105.0,260.0,680.0,740.0,410.0,38.0,20.0,1988,57.75,747.31,27.08,6100682.79,1667,7,3,4,4,2,1,0,3,False,True,False,False,False,True,False,False,32.0,west,dedicated,Kafrul,duplex
109.76,2195.52,1901.58,4229.25,1380.0,600.0,530.0,950.0,600.0,33.0,24.0,1993,55.05,707.07,22.04,5232768.37,2967,7,3,4,4,1,1,3,1,True,True,False,False,False,False,False,False,24.0,east,dedicated,Mirpur 10,townhouse
114.89,1439.77,1097.0,1514.97,1345.0,1230.0,410.0,890.0,1220.0,5.0,18.0,2021,41.4,229.39,19.03,4707321.7,3321,21,3,3,3,12,189,3,22,True,False,False,False,True,True,False,False,30.0,north,dedicated,Wari,apartment
49.04,927.1,828.76,1012.29,370.0,1190.0,1030.0,1140.0,1390.0,18.0,23.0,2008,20.59,276.25,12.43,2496424.62,1779,22,2,3,2,25,83,3,26,True,False,False,False,False,False,False,True,80.0,east,inline,Shahbagh,apartment
205.38,6497.45,4945.67,11188.59,615.0,390.0,170.0,100.0,270.0,3.0,23.0,2023,265.82,3332.89,152.41,69487781.34,4381,20,3,6,6,2,1,1,3,False,True,True,True,True,True,True,True,53.0,north,dedicated,Bashundhara,villa
30.0,813.87,690.97,885.81,485.0,430.0,780.0,530.0,1050.0,0.0,13.0,2026,21.52,141.92,12.14,2501055.15,1302,4,1,2,1,16,151,3,30,True,True,True,False,True,False,False,False,55.0,west,inline,Old Dhaka,apartment
100.84,1449.78,1222.5,1706.62,340.0,830.0,880.0,590.0,300.0,19.0,13.0,2007,43.69,642.65,19.75,6732391.13,1308,37,3,4,3,8,164,1,13,False,False,False,False,True,False,True,False,19.0,south,dedicated,Shyamoli,condominium
219.22,4788.11,3843.82,5547.14,580.0,300.0,260.0,90.0,590.0,34.0,18.0,1992,251.3,2117.77,133.54,34103151.41,1217,11,3,6,5,6,133,2,16,False,True,True,True,True,False,True,False,27.0,west,dedicated,Dhanmondi,penthouse
73.46,1071.48,910.16,1182.4,1355.0,700.0,1290.0,980.0,420.0,33.0,22.0,1993,25.01,342.91,13.13,2326918.58,4129,22,2,3,2,22,128,1,22,True,False,True,False,True,False,False,True,60.0,south,inline,Tejgaon,apartment
94.4,2058.35,1732.42,2897.65,935.0,610.0,1060.0,1080.0,1460.0,32.0,17.0,1994,54.33,376.61,25.5,4441297.46,1708,39,3,4,3,1,1,0,3,False,False,True,True,True,False,False,False,30.0,north,dedicated,Paltan,townhouse
94.73,1497.97,1223.86,1762.47,1495.0,950.0,820.0,560.0,1280.0,12.0,14.0,2014,30.86,480.8,16.06,4220666.41,3346,33,3,3,3,8,180,0,20,True,False,True,False,True,False,True,True,25.0,east,dedicated,Jatrabari,apartment
100.66,1262.33,991.17,1471.0,820.0,310.0,1470.0,280.0,200.0,16.0,17.0,2010,28.77,376.87,15.28,3500269.88,1294,19,3,4,3,2,110,2,6,True,False,True,False,False,False,False,False,25.0,west,inline,Paltan,apartment
135.8,2084.46,1600.02,2387.69,590.0,180.0,150.0,660.0,570.0,11.0,17.0,2015,86.16,669.24,42.26,13945421.78,463,31,3,4,4,4,106,1,19,False,False,True,True,True,False,True,False,77.0,north,dedicated,Gulshan,apartment
39.91,1211.92,969.23,1294.04,745.0,390.0,290.0,990.0,1410.0,2.0,11.0,2024,22.16,352.43,13.75,3822363.36,2597,34,3,4,3,19,173,3,20,False,False,True,False,True,False,False,False,58.0,east,inline,Lalbagh,apartment
137.0,2242.66,1835.15,4465.23,660.0,1490.0,350.0,1310.0,1240.0,8.0,17.0,2018,40.91,400.06,24.43,7406720.21,587,24,3,6,5,4,1,1,4,False,False,True,False,False,False,False,False,29.0,south,dedicated,Mirpur 1,townhouse
42.79,1093.71,968.96,1196.59,810.0,1240.0,900.0,350.0,1050.0,12.0,17.0,2014,26.43,269.19,11.19,2689985.4,2026,28,2,2,2,10,165,0,18,True,False,True,False,False,True,False,False,19.0,east,inline,Lalbagh,apartment
37.18,821.32,669.24,936.11,1295.0,230.0,980.0,850.0,1490.0,34.0,14.0,1992,24.11,188.3,6.47,2069590.3,644,22,1,2,1,7,98,1,7,True,False,False,False,False,True,False,False,17.0,west,inline,Tejgaon,condominium
223.98,3295.72,2522.63,3799.07,630.0,730.0,730.0,260.0,1000.0,37.0,19.0,1989,68.12,727.95,34.89,11989475.37,4309,30,3,6,5,9,51,0,25,False,True,True,False,True,True,False,False,56.0,east,dedicated,Kafrul,penthouse
142.7,3157.89,2515.31,3756.26,220.0,140.0,450.0,140.0,650.0,3.0,10.0,2023,140.81,1012.34,83.36,31004617.33,2556,14,3,7,6,9,175,2,19,False,False,False,True,True,True,True,True,71.0,east,dedicated,Baridhara,penthouse
54.68,1571.14,1343.01,1697.89,250.0,450.0,390.0,240.0,360.0,30.0,24.0,1996,79.13,694.66,27.32,9239930.53,2895,37,3,5,4,16,157,1,17,False,True,False,True,True,True,False,True,34.0,north,dedicated,Uttara,condominium
90.97,1345.01,1095.06,2366.58,685.0,310.0,230.0,460.0,380.0,39.0,24.0,1987,39.16,450.97,17.63,2866908.14,2513,10,2,3,2,3,1,0,3,False,False,False,False,True,True,True,False,18.0,east,inline,Mirpur 1,duplex
238.58,3676.15,2966.5,6179.82,510.0,550.0,480.0,690.0,610.0,12.0,20.0,2014,153.33,1727.19,100.78,31171884.57,1649,35,3,4,4,2,1,3,4,False,True,True,False,False,True,True,False,52.0,north,dedicated,Uttara,triplex
66.83,1770.96,1574.41,2585.37,760.0,1050.0,970.0,990.0,540.0,23.0,22.0,2003,28.54,484.14,25.92,4544967.81,4299,13,3,5,4,1,1,1,1,False,False,False,False,True,True,True,False,76.0,north,dedicated,Tejgaon,duplex
125.16,1934.44,1455.1,2171.82,100.0,160.0,190.0,390.0,450.0,28.0,17.0,1998,97.21,1071.7,52.9,12079421.11,4264,37,3,4,3,16,37,1,17,True,True,True,True,True,True,True,False,59.0,east,dedicated,Nikunja,apartment
133.9,1991.76,1578.18,3872.3,1315.0,840.0,1130.0,840.0,740.0,8.0,9.0,2018,55.69,382.29,26.61,7011408.87,4861,8,3,4,4,2,1,2,2,True,False,False,False,False,True,False,False,65.0,west,dedicated,Lalbagh,duplex
106.64,1452.27,1242.4,1632.48,275.0,80.0,110.0,680.0,590.0,14.0,6.0,2012,63.6,534.18,36.14,9836239.51,1897,29,2,2,2,3,30,1,16,True,True,True,True,True,True,False,True,72.0,north,dedicated,Cantonment,apartment
30.0,856.36,699.92,903.02,840.0,1170.0,250.0,670.0,1100.0,40.0,9.0,1986,20.19,198.12,9.96,2120401.28,1726,26,1,2,1,21,153,0,24,False,False,False,False,True,False,True,False,76.0,east,inline,Wari,condominium
94.22,2036.23,1655.83,2158.88,85.0,430.0,610.0,660.0,570.0,25.0,14.0,2001,79.01,847.12,30.55,13767653.77,1700,25,3,4,3,14,157,1,15,True,False,True,True,True,True,True,False,14.0,east,dedicated,Gulshan,condominium
168.48,4082.82,3549.21,8113.37,250.0,470.0,390.0,220.0,290.0,3.0,8.0,2023,240.69,1569.56,109.11,42515458.65,3082,27,3,4,4,2,1,2,3,False,False,True,True,True,True,True,False,45.0,north,dedicated,Niketon,villa
109.12,3313.54,2804.66,5554.5,970.0,980.0,210.0,620.0,250.0,16.0,7.0,2010,120.27,1187.9,48.43,15794135.15,2348,29,3,4,4,1,1,2,1,False,True,True,False,True,False,False,True,45.0,south,dedicated,Mohammedpur,townhouse
254.53,5760.12,4862.08,8511.04,365.0,110.0,540.0,240.0,140.0,30.0,10.0,1996,339.36,2741.13,160.75,36571732.29,4818,32,3,7,6,3,1,1,4,False,True,True,False,False,False,True,True,27.0,south,dedicated,Bashundhara,triplex
92.32,1182.89,1057.01,1250.86,805.0,570.0,120.0,240.0,390.0,10.0,7.0,2016,38.92,446.47,13.21,5410846.15,3670,6,3,4,3,20,14,1,26,False,False,True,False,True,True,True,False,40.0,north,inline,Kafrul,apartment
82.96,2161.98,1760.25,3428.8,70.0,690.0,300.0,340.0,70.0,28.0,11.0,1998,114.89,782.14,41.13,12177714.69,1589,17,3,3,3,2,1,2,3,False,False,True,True,True,True,True,True,17.0,south,dedicated,Cantonment,townhouse
192.69,3265.68,2456.91,6285.43,935.0,1450.0,900.0,1320.0,930.0,0.0,12.0,2026,90.84,703.48,25.36,12630737.08,1730,6,3,7,6,1,1,2,4,True,False,True,True,False,True,False,False,29.0,east,dedicated,Tejgaon,bungalow
211.29,3702.69,3184.65,6952.56,1345.0,250.0,950.0,660.0,830.0,0.0,21.0,2026,109.5,797.25,48.86,13679909.81,250,31,3,7,6,2,1,3,2,True,False,True,True,False,True,False,False,13.0,north,dedicated,Wari,triplex
189.7,4699.77,3830.77,8310.54,675.0,370.0,670.0,80.0,490.0,17.0,10.0,2009,230.48,2585.07,76.05,31119314.55,3401,29,3,7,6,1,1,3,2,False,True,True,True,True,True,True,False,27.0,east,dedicated,Niketon,triplex
33.44,845.37,663.64,1000.84,265.0,770.0,310.0,500.0,760.0,16.0,18.0,2010,20.54,178.64,10.56,3184015.61,666,37,1,2,1,17,176,0,18,False,False,False,True,True,False,True,True,66.0,west,inline,Shyamoli,apartment
93.9,1391.51,1211.62,1490.91,1230.0,600.0,740.0,1370.0,1490.0,16.0,23.0,2010,22.21,312.16,11.46,3627078.4,4903,15,3,4,3,2,37,1,9,True,True,True,False,True,False,True,False,20.0,south,inline,Jatrabari,apartment
75.77,1258.26,1042.34,1363.37,1070.0,1430.0,570.0,1250.0,440.0,8.0,20.0,2018,28.82,204.22,11.05,3382384.47,3142,6,3,4,3,1,41,0,12,True,False,False,True,True,True,False,False,73.0,north,inline,Lalbagh,apartment
60.88,944.25,788.06,1064.58,735.0,1140.0,950.0,460.0,1100.0,21.0,11.0,2005,19.93,177.66,12.82,2327363.75,3941,12,2,2,2,8,44,2,12,True,True,True,False,False,False,True,False,57.0,east,inline,Tejgaon,condominium
90.62,1209.85,973.41,1389.97,400.0,980.0,840.0,220.0,410.0,29.0,13.0,1997,34.72,301.88,15.3,2264318.06,2823,5,2,2,2,6,186,0,11,True,True,False,False,False,True,False,False,44.0,east,inline,Rampura,apartment
101.73,3191.93,2578.63,4484.75,310.0,340.0,190.0,470.0,410.0,22.0,15.0,2004,163.04,1222.55,70.84,23553123.92,3753,33,3,5,4,1,1,3,1,False,True,False,False,True,True,False,True,49.0,south,dedicated,Banani,townhouse
43.61,1309.07,1046.96,1421.68,1285.0,310.0,740.0,1320.0,550.0,22.0,19.0,2004,23.98,314.58,14.55,3080131.71,4347,27,3,4,3,19,159,0,23,True,False,False,False,True,False,False,False,58.0,east,inline,Malibagh,apartment
103.73,1619.37,1344.66,1895.8,580.0,270.0,160.0,670.0,410.0,1.0,24.0,2025,92.93,946.74,46.47,14328246.07,1968,32,3,3,3,7,122,3,28,True,True,True,True,True,True,False,False,16.0,north,dedicated,Niketon,apartment
87.1,1227.29,1013.98,1464.82,205.0,1140.0,840.0,850.0,1010.0,1.0,23.0,2025,22.21,213.53,9.94,3697678.42,1413,34,2,3,2,4,135,0,15,True,False,True,False,True,False,False,False,68.0,east,inline,Shahbagh,apartment
208.46,3471.91,2798.98,4011.3,290.0,390.0,200.0,150.0,460.0,1.0,14.0,2025,167.49,1608.23,82.74,35573917.95,461,38,3,7,6,2,85,3,8,True,True,True,False,True,False,True,True,65.0,west,dedicated,Baridhara,penthouse
105.56,1826.35,1457.49,2808.0,1165.0,1340.0,990.0,980.0,1090.0,21.0,9.0,2005,35.46,297.98,26.62,4420162.24,1666,21,3,4,4,3,1,3,3,True,False,True,False,True,False,False,False,54.0,west,dedicated,Rampura,townhouse
65.39,1104.5,868.03,1283.3,530.0,410.0,1280.0,820.0,1380.0,24.0,17.0,2002,24.13,346.28,16.4,2362901.25,1065,20,3,4,3,10,166,3,25,True,False,False,False,True,True,False,False,40.0,north,inline,Malibagh,apartment
252.93,3789.71,3257.89,7212.01,650.0,430.0,460.0,840.0,610.0,5.0,11.0,2021,110.09,971.11,67.37,20332320.63,2085,20,3,4,4,1,1,3,4,False,True,True,True,False,True,False,True,59.0,east,dedicated,Shyamoli,bungalow
318.73,5587.53,4231.21,7657.22,310.0,320.0,330.0,80.0,650.0,24.0,17.0,2002,268.39,2070.48,157.28,48780733.31,2639,12,3,6,6,1,1,1,1,False,True,False,False,True,False,True,False,34.0,south,dedicated,Niketon,villa
48.49,870.49,712.43,948.86,225.0,530.0,920.0,620.0,710.0,10.0,22.0,2016,18.0,265.44,9.23,2550419.83,1485,40,1,1,1,8,118,3,10,True,False,False,False,False,True,True,False,34.0,south,inline,Tejgaon,apartment
94.8,2797.17,2103.7,4334.21,545.0,690.0,230.0,350.0,160.0,17.0,10.0,2009,105.76,919.0,70.27,21327803.51,4252,15,3,7,6,2,1,1,4,False,True,True,True,True,False,True,False,21.0,north,dedicated,Uttara,townhouse
108.36,2668.94,2135.39,5123.6,790.0,290.0,630.0,1160.0,530.0,32.0,23.0,1994,41.77,709.82,33.48,6666447.78,2649,5,3,7,6,1,1,3,3,False,False,False,False,False,True,False,False,80.0,south,dedicated,Rampura,bungalow
98.9,1460.67,1295.1,2073.93,385.0,1090.0,1360.0,1200.0,680.0,40.0,22.0,1986,29.5,490.97,21.13,3597833.58,4186,23,3,3,3,1,1,2,3,False,False,False,False,True,True,False,False,76.0,west,dedicated,Badda,duplex
