Split,Id,MSZoning,LotArea,Street,Utilities,LandSlope,HouseStyle,YearBuilt,YearRemodAdd,RoofStyle,Foundation,TotalBsmtSF,Heating,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,PavedDrive,OpenPorchSF,EnclosedPorch,PoolArea,MiscFeature,SalePrice,Electtrical
labeled,595,RL,8740,Pave,AllPub,Gtl,SFoyer,1982.0,1982,Hip,CBlock,840,GasA,Y,SBrkr,860,0,860,1,1,2,1,4,0,Detchd,1996.0,Unf,2,528,Y,0,0,0,,137000.0,
labeled,596,RM,6900,Pave,AllPub,Gtl,1Story,1940.0,1955,Gable,CBlock,740,GasA,Y,SBrkr,778,0,778,0,1,2,1,4,1,Detchd,1966.0,Fin,1,924,Y,25,0,0,,120500.0,
labeled,597,RL,16196,Pave,AllPub,Gtl,1Story,1998.0,1998,Gable,PConc,1482,GasA,Y,SBrkr,1494,0,1494,1,2,3,1,5,1,Attchd,1998.0,RFn,2,514,Y,25,0,0,,215000.0,
labeled,598,RL,8070,Pave,AllPub,Gtl,1Story,1994.0,1995,Gable,PConc,990,GasA,Y,SBrkr,990,0,990,1,1,3,1,5,0,,,,0,0,Y,0,0,0,,123600.0,
labeled,599,RL,7577,Pave,AllPub,Gtl,1Story,2005.0,2006,Gable,PConc,1362,GasA,Y,SBrkr,1362,0,1362,0,2,2,1,6,1,Attchd,2005.0,RFn,2,460,Y,28,0,0,,194700.0,
labeled,600,RL,7032,Pave,AllPub,Gtl,SFoyer,1979.0,1979,Gable,CBlock,943,GasA,Y,SBrkr,943,0,943,1,1,2,1,4,2,Detchd,1979.0,Unf,2,600,Y,0,0,0,,135960.0,
labeled,601,RM,1680,Pave,AllPub,Gtl,2Story,1972.0,1972,Gable,CBlock,630,GasA,Y,SBrkr,630,672,1302,0,2,3,1,6,0,Detchd,1972.0,Unf,1,264,Y,0,0,0,,119500.0,
labeled,602,RL,16321,Pave,AllPub,Gtl,1Story,1957.0,1997,Gable,CBlock,1484,GasA,Y,SBrkr,1600,0,1600,1,1,2,1,6,2,Attchd,1957.0,RFn,1,319,Y,258,0,0,,207500.0,
labeled,603,RL,11777,Pave,AllPub,Gtl,SLvl,1966.0,1966,Gable,CBlock,1164,GasA,Y,SBrkr,1320,0,1320,1,1,3,1,6,2,Attchd,1966.0,RFn,2,564,Y,68,240,0,,164500.0,
labeled,604,RM,6000,Pave,AllPub,Gtl,1Story,1954.0,2000,Gable,CBlock,901,GasA,Y,SBrkr,901,0,901,0,1,2,1,4,0,Detchd,1954.0,Unf,1,281,Y,0,0,0,,107900.0,
labeled,605,RL,8767,Pave,AllPub,Gtl,1Story,2005.0,2005,Gable,PConc,1310,GasA,Y,SBrkr,1310,0,1310,0,2,3,1,6,1,Attchd,2005.0,Fin,2,400,Y,0,0,0,,164990.0,
labeled,606,RL,11767,Pave,AllPub,Gtl,2Story,1910.0,2000,Gable,CBlock,560,GasA,N,SBrkr,796,550,1346,0,1,2,1,6,0,Detchd,1950.0,Unf,1,384,Y,24,0,0,,112000.0,
labeled,607,RM,1920,Pave,AllPub,Gtl,2Story,1971.0,1971,Gable,CBlock,765,GasA,Y,SBrkr,765,600,1365,1,1,2,1,6,0,Detchd,1971.0,Unf,2,440,Y,36,0,0,,122500.0,
labeled,608,FV,9000,Pave,AllPub,Gtl,2Story,2006.0,2006,Gable,PConc,1088,GasA,Y,SBrkr,1088,871,1959,0,2,3,1,8,1,Attchd,2006.0,RFn,3,1025,Y,46,0,0,,270000.0,
labeled,609,RL,10400,Pave,AllPub,Gtl,1Story,1976.0,1976,Gable,CBlock,1090,GasA,Y,SBrkr,1370,0,1370,0,2,3,1,6,1,Attchd,1976.0,RFn,2,479,Y,0,0,0,,152000.0,
labeled,610,RL,7314,Pave,AllPub,Gtl,1Story,2007.0,2007,Gable,PConc,1232,GasA,Y,SBrkr,1232,0,1232,1,2,2,1,6,0,Attchd,2007.0,RFn,2,632,Y,0,0,0,,194500.0,
labeled,611,C (all),8712,Pave,AllPub,Mod,1.5Fin,1900.0,1950,Gable,Stone,859,GasA,Y,SBrkr,859,319,1178,0,1,2,1,7,0,Detchd,1964.0,RFn,1,384,N,0,98,0,,102776.0,
labeled,612,FV,2117,Pave,AllPub,Gtl,2Story,2000.0,2000,Gable,PConc,756,GasA,Y,SBrkr,769,756,1525,0,2,3,1,5,1,Detchd,2000.0,Unf,2,440,Y,0,0,0,,177000.0,
labeled,613,RL,16226,Pave,AllPub,Gtl,2Story,1998.0,1999,Gable,PConc,1028,GasA,Y,SBrkr,1210,1242,2452,0,2,4,1,9,1,BuiltIn,1998.0,Fin,2,683,Y,50,0,0,,267000.0,
labeled,614,RL,10134,Pave,AllPub,Gtl,1.5Fin,1940.0,1950,Gable,CBlock,735,GasA,Y,FuseA,735,299,1034,0,1,2,1,5,0,Detchd,1940.0,Unf,1,240,Y,39,0,0,,109000.0,
labeled,615,RM,9906,Pave,AllPub,Gtl,2Story,1925.0,1950,Gable,CBlock,686,GasA,N,SBrkr,810,518,1328,0,1,3,1,8,0,Detchd,1940.0,Unf,1,210,Y,172,60,0,,107000.0,
labeled,616,RM,4438,Pave,AllPub,Gtl,1Story,2004.0,2004,Gable,PConc,848,GasA,Y,SBrkr,848,0,848,1,1,1,1,4,1,Attchd,2004.0,Fin,2,420,Y,0,0,0,,144500.0,
labeled,617,RL,11316,Pave,AllPub,Gtl,2Story,2002.0,2003,Gable,PConc,817,GasA,Y,SBrkr,824,1070,1894,1,2,4,1,8,1,BuiltIn,2002.0,Fin,2,510,Y,40,0,0,,214900.0,
labeled,618,RM,6120,Pave,AllPub,Gtl,1.5Fin,1936.0,1950,Gable,BrkTil,927,GasA,Y,SBrkr,1067,472,1539,0,1,3,1,5,0,Detchd,1995.0,Unf,2,576,Y,0,0,0,,141500.0,
labeled,619,RL,9291,Pave,AllPub,Gtl,2Story,1993.0,1993,Gable,PConc,832,GasA,Y,SBrkr,832,878,1710,0,2,3,1,7,0,Attchd,1993.0,RFn,2,506,Y,70,0,0,,187000.0,
labeled,620,RL,12144,Pave,AllPub,Gtl,1Story,1949.0,1950,Gable,CBlock,832,GasA,Y,SBrkr,1036,0,1268,0,1,3,1,6,1,Attchd,1949.0,Unf,1,288,Y,28,0,0,Othr,133000.0,
labeled,621,RL,10171,Pave,AllPub,Gtl,1Story,2004.0,2004,Gable,PConc,1517,GasA,Y,SBrkr,1535,0,1535,0,2,3,1,7,0,Attchd,2004.0,RFn,2,532,Y,0,0,0,,214000.0,
labeled,622,RL,8978,Pave,AllPub,Gtl,1Story,1968.0,1968,Gable,PConc,948,GasA,Y,SBrkr,948,0,948,0,1,3,1,6,0,Attchd,1968.0,Unf,1,300,Y,0,0,0,,108000.0,
labeled,623,RM,1533,Pave,AllPub,Gtl,SFoyer,1970.0,1970,Gable,CBlock,630,GasA,Y,SBrkr,630,0,630,1,1,1,1,3,0,,,,0,0,Y,0,0,0,,92000.0,
labeled,624,RL,9100,Pave,AllPub,Gtl,1Story,1959.0,1959,Hip,CBlock,864,GasA,Y,SBrkr,864,0,864,0,1,2,1,5,0,Detchd,2008.0,Unf,1,300,Y,0,0,0,Shed,127500.0,
labeled,625,RL,16033,Pave,AllPub,Gtl,1Story,2004.0,2005,Hip,PConc,1833,GasA,Y,SBrkr,1850,0,1850,1,2,3,1,8,1,Attchd,2004.0,Fin,3,772,Y,112,0,0,,326000.0,
labeled,626,RM,9600,Pave,AllPub,Gtl,2Story,1910.0,2002,Gable,BrkTil,264,GasA,Y,SBrkr,768,664,1432,0,2,2,1,7,0,Detchd,1910.0,Unf,2,360,Y,0,112,0,,132000.0,
labeled,627,RL,8244,Pave,AllPub,Gtl,2Story,2004.0,2004,Gable,PConc,840,GasA,Y,SBrkr,840,880,1720,0,2,3,1,7,1,Attchd,2004.0,Fin,2,440,Y,48,0,0,,183500.0,
labeled,628,FV,9803,Pave,AllPub,Gtl,2Story,2005.0,2005,Gable,PConc,866,GasA,Y,SBrkr,866,902,1768,0,2,3,1,7,0,Attchd,2005.0,RFn,2,603,Y,108,0,0,,226700.0,
labeled,629,RL,11443,Pave,AllPub,Gtl,1Story,2005.0,2006,Hip,PConc,1868,GasA,Y,SBrkr,2028,0,2028,1,2,2,1,7,2,Attchd,2005.0,RFn,3,880,Y,66,0,0,,369900.0,
labeled,630,RL,10237,Pave,AllPub,Gtl,2Story,2005.0,2007,Gable,PConc,783,GasA,Y,SBrkr,783,701,1484,0,2,3,1,8,1,Attchd,2005.0,Fin,2,393,Y,72,0,0,,178900.0,
labeled,631,RM,1953,Pave,AllPub,Gtl,2Story,1973.0,1973,Gable,CBlock,483,GasA,Y,SBrkr,483,504,987,0,1,2,1,5,0,Detchd,1973.0,Unf,1,264,Y,0,0,0,,83000.0,
labeled,632,RL,10603,Pave,AllPub,Gtl,1Story,1977.0,2001,Gable,PConc,1610,GasA,Y,SBrkr,1610,0,1610,1,2,3,1,6,2,Attchd,1977.0,RFn,2,480,Y,68,0,0,,205000.0,
labeled,633,RL,10083,Pave,AllPub,Gtl,1Story,2003.0,2003,Gable,PConc,1176,GasA,Y,SBrkr,1200,0,1200,1,2,2,1,5,0,Attchd,2003.0,RFn,2,555,Y,41,0,0,,184900.0,
labeled,634,RL,15593,Pave,AllPub,Gtl,1.5Fin,1953.0,1953,Gable,CBlock,1304,GasW,Y,SBrkr,1304,983,2287,0,2,3,1,7,1,Attchd,1953.0,Fin,2,667,Y,21,114,0,,225000.0,
labeled,635,RL,7052,Pave,AllPub,Gtl,1Story,2005.0,2005,Gable,PConc,1364,GasA,Y,SBrkr,1364,0,1364,1,2,2,1,6,1,Attchd,2005.0,RFn,2,484,Y,36,0,0,,185850.0,
labeled,636,RL,7875,Pave,AllPub,Gtl,1Story,1995.0,1996,Gable,PConc,1237,GasA,Y,SBrkr,1253,0,1253,0,2,3,1,6,1,Attchd,1995.0,Fin,2,402,Y,21,0,0,,176000.0,
labeled,637,RM,7200,Pave,AllPub,Gtl,2.5Unf,1920.0,1996,Gable,BrkTil,530,GasA,N,SBrkr,581,530,1111,0,1,3,1,6,0,Detchd,1935.0,Unf,1,288,N,0,144,0,,101000.0,
labeled,638,RL,13518,Pave,AllPub,Gtl,2Story,2008.0,2009,Hip,PConc,1926,GasA,Y,SBrkr,1966,1174,3140,0,3,4,1,11,2,BuiltIn,2009.0,Fin,3,820,Y,78,0,0,,485000.0,
labeled,639,RL,12508,Pave,AllPub,Gtl,1.5Fin,1940.0,1985,Gable,CBlock,983,GasA,Y,SBrkr,983,767,1750,1,2,4,1,7,0,Attchd,1989.0,Unf,1,423,Y,0,156,0,Shed,160000.0,
labeled,640,RM,11340,Pave,AllPub,Gtl,1Story,1923.0,1950,Gable,BrkTil,1200,GasA,Y,FuseA,1200,0,1200,0,1,4,1,7,0,Detchd,1923.0,Unf,1,312,Y,0,228,0,,125000.0,
labeled,641,RL,8750,Pave,AllPub,Gtl,2Story,1994.0,1995,Gable,PConc,915,GasA,Y,SBrkr,933,975,1908,1,2,4,1,8,1,Attchd,1994.0,Unf,2,493,Y,133,0,0,,210000.0,
labeled,642,RL,6792,Pave,AllPub,Gtl,1Story,2005.0,2006,Gable,PConc,1368,GasA,Y,SBrkr,1368,0,1368,0,2,2,1,6,1,Attchd,2005.0,RFn,2,474,Y,35,0,0,,202665.0,
labeled,643,RL,17104,Pave,AllPub,Gtl,2Story,2006.0,2006,Gable,PConc,654,GasA,Y,SBrkr,664,832,1496,1,2,3,1,7,1,Attchd,2006.0,RFn,2,426,Y,24,0,0,,179665.0,
labeled,644,RL,14803,Pave,AllPub,Gtl,2Story,1971.0,1971,Gable,CBlock,825,GasA,Y,SBrkr,1097,896,1993,0,2,4,1,8,1,Attchd,1971.0,RFn,2,495,Y,66,0,0,,190000.0,
labeled,645,RL,9000,Pave,AllPub,Gtl,1Story,1956.0,1956,Gable,CBlock,1196,GasA,Y,FuseA,1196,0,1196,1,1,2,1,6,1,Attchd,1956.0,RFn,1,297,Y,44,0,0,,139000.0,
labeled,646,RM,6060,Pave,AllPub,Gtl,1.5Fin,1939.0,1950,Gable,PConc,732,GasA,Y,SBrkr,772,351,1123,0,1,3,1,4,0,Detchd,1979.0,Unf,1,264,P,0,140,0,,100000.0,
labeled,647,FV,8125,Pave,AllPub,Gtl,2Story,2007.0,2007,Gable,PConc,813,GasA,Y,SBrkr,822,843,1665,0,2,3,1,7,0,Attchd,2007.0,RFn,2,562,Y,0,0,0,,205950.0,
labeled,648,RL,2289,Pave,AllPub,Gtl,2Story,1978.0,1978,Gable,CBlock,855,GasA,Y,SBrkr,855,586,1441,0,2,3,1,7,1,Attchd,1978.0,Unf,2,440,Y,0,0,0,,148500.0,
labeled,649,RL,16635,Pave,AllPub,Gtl,1Story,1977.0,2000,Gable,CBlock,1602,GasA,Y,SBrkr,1602,0,1602,0,2,3,1,8,1,Attchd,1977.0,Fin,2,529,Y,0,0,0,,215000.0,
labeled,650,RL,6435,Pave,AllPub,Gtl,1.5Fin,1939.0,1950,Gable,BrkTil,972,GasA,Y,SBrkr,972,605,1577,0,1,3,1,6,1,Detchd,1939.0,Unf,1,312,Y,0,0,0,,140200.0,
labeled,651,RL,12735,Pave,AllPub,Gtl,1Story,1972.0,1972,Hip,CBlock,864,GasA,Y,SBrkr,864,0,864,0,1,3,1,5,0,Detchd,1980.0,Unf,2,576,Y,0,0,0,,111250.0,
labeled,652,RL,8400,Pave,AllPub,Gtl,1Story,1968.0,1968,Hip,CBlock,1052,GasA,Y,SBrkr,1052,0,1052,1,1,3,1,5,0,Attchd,1968.0,RFn,1,288,Y,0,0,0,,138500.0,
labeled,653,RL,9453,Pave,AllPub,Gtl,2Story,1993.0,2003,Gable,PConc,996,GasA,Y,SBrkr,1014,730,1744,0,2,3,1,7,0,Attchd,1993.0,RFn,2,457,Y,70,0,0,,194500.0,
labeled,654,RL,11911,Pave,AllPub,Gtl,2Story,2005.0,2005,Gable,PConc,684,GasA,Y,SBrkr,684,876,1560,0,2,3,1,6,1,BuiltIn,2005.0,Fin,2,400,Y,38,0,0,,174000.0,
labeled,655,RL,7200,Pave,AllPub,Gtl,1Story,1950.0,2002,Gable,CBlock,864,GasA,Y,SBrkr,864,0,864,1,1,3,1,5,0,Detchd,1980.0,RFn,2,720,Y,0,0,0,,129000.0,
labeled,656,RM,6120,Pave,AllPub,Gtl,1.5Fin,1931.0,1950,Gable,BrkTil,952,GasA,Y,FuseF,1022,752,1774,0,2,2,2,8,2,Detchd,1931.0,Unf,2,468,Y,0,205,0,,129900.0,
labeled,657,RL,11600,Pave,AllPub,Gtl,1Story,1922.0,1950,Gable,BrkTil,700,GasA,Y,SBrkr,1180,0,1180,0,1,2,1,5,1,Detchd,1922.0,Unf,1,252,Y,0,67,0,,137500.0,
labeled,658,RL,10667,Pave,AllPub,Gtl,2Story,1996.0,1996,Gable,PConc,799,GasA,Y,SBrkr,827,834,1661,1,2,3,1,6,1,Attchd,1996.0,RFn,2,550,Y,61,0,0,,212000.0,
labeled,659,RL,8197,Pave,AllPub,Gtl,1Story,1977.0,1977,Gable,CBlock,660,GasA,Y,SBrkr,1285,0,1285,0,1,3,1,7,1,Attchd,1977.0,RFn,2,528,Y,0,0,0,,143500.0,
labeled,660,RL,10793,Pave,AllPub,Gtl,2Story,1969.0,1969,Mansard,CBlock,780,GasA,Y,SBrkr,780,840,1620,0,2,4,1,7,0,Attchd,1969.0,Fin,2,462,Y,0,0,0,,152000.0,
labeled,661,RL,11317,Pave,AllPub,Gtl,2Story,2003.0,2003,Gable,PConc,840,GasA,Y,,840,828,1668,0,2,3,1,8,0,Attchd,2003.0,RFn,2,500,Y,68,0,0,,180000.0,
labeled,662,RL,9022,Pave,AllPub,Gtl,1Story,1924.0,2006,Gable,BrkTil,768,GasA,Y,SBrkr,792,0,792,0,1,2,1,5,0,Detchd,1924.0,Unf,1,240,N,0,120,0,,109500.0,
labeled,663,RL,10778,Pave,AllPub,Gtl,1Story,1968.0,1968,Hip,CBlock,1768,GasA,N,SBrkr,1768,0,1768,0,2,4,2,8,0,,,,0,0,Y,0,0,0,,136500.0,
labeled,664,RL,7950,Pave,AllPub,Gtl,2Story,1977.0,1977,Hip,CBlock,690,GasA,Y,SBrkr,698,728,1426,0,1,3,1,6,0,Attchd,1977.0,Fin,2,440,Y,0,0,0,,159500.0,
labeled,665,RL,5381,Pave,AllPub,Gtl,1Story,2005.0,2005,Gable,PConc,1306,GasA,Y,SBrkr,1306,0,1306,1,2,1,1,5,1,Attchd,2005.0,RFn,2,624,Y,63,0,0,,196000.0,
labeled,666,RL,11049,Pave,AllPub,Gtl,1Story,2007.0,2007,Gable,PConc,1234,GasA,Y,SBrkr,1234,0,1234,0,2,3,1,7,0,Attchd,2007.0,RFn,2,484,Y,30,0,0,,179900.0,
labeled,667,RL,13515,Pave,AllPub,Gtl,2Story,1919.0,1950,Gambrel,PConc,764,GasA,Y,FuseA,1060,764,1824,0,1,3,1,8,1,Detchd,1940.0,Unf,2,520,N,0,126,0,,180500.0,
labeled,668,RL,8248,Pave,AllPub,Gtl,1Story,1914.0,1950,Gable,BrkTil,864,GasA,N,FuseF,864,0,864,1,1,2,1,5,0,,,,0,0,N,0,100,0,,67000.0,
labeled,669,RL,9069,Pave,AllPub,Gtl,SFoyer,1992.0,1992,Gable,PConc,936,GasA,Y,SBrkr,996,0,996,1,1,2,1,5,0,Attchd,1992.0,Unf,2,564,Y,0,0,0,,147000.0,
labeled,670,RL,9120,Pave,AllPub,Gtl,2Story,1974.0,1974,Hip,CBlock,901,GasA,Y,SBrkr,943,933,1876,0,2,4,1,8,1,Attchd,1974.0,RFn,2,540,Y,69,0,0,,185000.0,
labeled,671,RL,12182,Pave,AllPub,Gtl,1Story,2005.0,2005,Gable,PConc,1541,GasA,Y,SBrkr,1541,0,1541,0,2,3,1,7,1,Attchd,2005.0,RFn,2,532,Y,70,0,0,,220000.0,
labeled,672,RL,13869,Pave,AllPub,Gtl,2Story,1997.0,1997,Gable,PConc,794,GasA,Y,SBrkr,794,676,1470,0,2,3,1,6,0,Attchd,1997.0,Fin,2,388,Y,75,0,0,,177000.0,
labeled,673,RL,24682,Pave,AllPub,Gtl,2Story,1999.0,1999,Gable,PConc,841,GasA,Y,SBrkr,892,783,1675,0,2,3,1,7,1,BuiltIn,1999.0,Fin,2,502,Y,103,0,0,,181000.0,
labeled,674,RL,8450,Pave,AllPub,Gtl,1Story,1965.0,2009,Gable,CBlock,894,GasA,Y,SBrkr,894,0,894,1,1,3,1,5,1,Detchd,1973.0,Unf,1,336,Y,144,0,0,,138500.0,
labeled,675,RM,8600,Pave,AllPub,Gtl,1.5Fin,1937.0,1950,Gable,BrkTil,780,GasA,Y,SBrkr,780,596,1376,0,2,3,1,7,1,Detchd,1937.0,Unf,1,198,N,0,0,0,,119500.0,
labeled,676,FV,2117,Pave,AllPub,Gtl,2Story,2000.0,2000,Gable,PConc,756,GasA,Y,SBrkr,756,756,1512,0,2,2,1,4,1,Detchd,2000.0,Unf,2,440,Y,32,0,0,,168500.0,
labeled,677,RL,9477,Pave,AllPub,Gtl,1Story,1966.0,1966,Gable,CBlock,864,GasA,Y,SBrkr,892,0,892,0,1,3,1,5,0,Attchd,1966.0,RFn,1,264,Y,0,0,0,,110000.0,
labeled,678,RL,9337,Pave,AllPub,Gtl,2Story,1997.0,1997,Gable,PConc,824,GasA,Y,SBrkr,905,881,1786,1,2,3,1,7,0,Attchd,1997.0,RFn,2,684,Y,162,0,0,,204750.0,
labeled,679,RL,8400,Pave,AllPub,Gtl,1.5Fin,1940.0,2000,Gable,CBlock,940,GasA,Y,SBrkr,1192,403,1595,0,1,2,1,6,2,Attchd,1940.0,Unf,1,240,Y,0,108,0,,140000.0,
labeled,680,RL,12227,Pave,AllPub,Gtl,2Story,1977.0,1995,Gable,CBlock,1330,GasA,Y,SBrkr,1542,1330,2872,1,2,4,1,11,1,Attchd,1977.0,Fin,2,619,Y,282,0,0,,272000.0,
labeled,681,RL,9350,Pave,AllPub,Gtl,SLvl,1964.0,1991,Hip,CBlock,1302,GasA,Y,SBrkr,1302,0,1302,0,2,3,1,7,0,Attchd,1964.0,RFn,1,309,Y,0,0,0,,158000.0,
labeled,682,RL,16770,Pave,AllPub,Gtl,2Story,1998.0,1998,Gable,PConc,1195,GasA,Y,SBrkr,1195,644,1839,0,2,4,1,7,0,Attchd,1998.0,Fin,2,486,Y,81,0,0,,221000.0,
labeled,683,RL,6762,Pave,AllPub,Gtl,1Story,2006.0,2006,Gable,PConc,1286,GasA,Y,SBrkr,1294,0,1294,0,2,2,1,6,1,Attchd,2006.0,RFn,2,662,Y,55,0,0,,193879.0,
labeled,684,RL,10900,Pave,AllPub,Gtl,2Story,1977.0,1977,Gable,CBlock,689,GasA,Y,SBrkr,689,703,1392,0,1,3,1,6,0,Attchd,1977.0,Fin,1,299,Y,36,0,0,Shed,161750.0,
labeled,685,RL,12180,Pave,AllPub,Gtl,1.5Fin,1941.0,1950,Gable,BrkTil,672,Grav,N,FuseA,672,252,924,1,1,2,1,5,0,Detchd,1941.0,Unf,1,280,Y,0,0,0,,80000.0,
labeled,686,RL,7200,Pave,AllPub,Gtl,1Story,1949.0,1950,Gable,Slab,0,Wall,N,FuseF,1040,0,1040,0,2,2,2,6,0,Detchd,1956.0,Unf,2,420,Y,0,0,0,,90000.0,
labeled,687,RL,7018,Pave,AllPub,Gtl,1Story,1979.0,1979,Gable,Slab,0,GasA,Y,SBrkr,1535,0,1535,0,2,4,2,8,0,Attchd,1979.0,Unf,2,410,Y,0,0,0,,118964.0,
labeled,688,RM,2500,Pave,AllPub,Gtl,2Story,1915.0,2005,Gable,PConc,910,GasA,Y,SBrkr,916,910,1826,1,1,4,1,7,1,Attchd,1915.0,Unf,1,164,Y,0,0,0,,155000.0,
labeled,689,RL,11248,Pave,AllPub,Gtl,1Story,2002.0,2002,Hip,PConc,1626,GasA,Y,SBrkr,1668,0,1668,1,2,3,1,7,1,Attchd,2002.0,Fin,3,702,Y,45,0,0,,285000.0,
labeled,690,RL,10434,Pave,AllPub,Gtl,1Story,1955.0,1955,Gable,CBlock,1005,GasA,Y,SBrkr,1005,0,1005,0,1,2,1,5,1,Detchd,1977.0,Unf,2,672,Y,0,0,0,,115000.0,
labeled,691,RL,10106,Pave,AllPub,Gtl,1.5Fin,1940.0,1999,Gable,BrkTil,644,GasA,Y,SBrkr,808,547,1355,1,2,4,2,6,0,,,,0,0,Y,0,0,0,,127500.0,
labeled,692,FV,4274,Pave,AllPub,Gtl,1Story,2006.0,2007,Gable,PConc,1241,GasA,Y,SBrkr,1241,0,1241,1,1,1,1,4,0,Attchd,2007.0,Fin,2,569,Y,116,0,0,,199900.0,
labeled,693,RL,3922,Pave,AllPub,Gtl,1Story,2006.0,2007,Gable,PConc,1258,GasA,Y,,1402,0,1402,0,0,2,1,7,1,Attchd,2006.0,Fin,3,648,Y,16,0,0,,194201.0,
labeled,694,RM,3842,Pave,AllPub,Mod,1Story,2004.0,2005,Hip,PConc,1594,GasA,Y,SBrkr,1646,0,1646,1,2,2,1,5,1,Attchd,2004.0,Fin,2,482,Y,53,0,0,,275000.0,
labeled,695,RL,9750,Pave,AllPub,Gtl,SLvl,1967.0,1967,Gable,PConc,980,GasA,Y,SBrkr,980,0,980,0,2,3,1,6,0,Attchd,1967.0,Fin,1,384,Y,0,0,0,,135500.0,
labeled,696,RL,8430,Pave,AllPub,Mod,1Story,1978.0,1978,Gable,CBlock,1040,GasA,Y,SBrkr,1040,0,1040,0,2,3,1,5,0,,,,0,0,Y,0,0,0,,124000.0,
labeled,697,RL,7200,Pave,AllPub,Gtl,1Story,1951.0,2000,Gable,CBlock,900,GasA,Y,SBrkr,900,0,900,0,1,3,1,5,0,Detchd,2005.0,Unf,2,576,Y,32,0,0,,134800.0,
labeled,698,RL,8773,Pave,AllPub,Gtl,1Story,2004.0,2004,Gable,PConc,1414,GasA,Y,SBrkr,1414,0,1414,0,2,3,1,6,0,Attchd,2004.0,RFn,2,494,Y,105,0,0,,185500.0,
labeled,699,RL,13000,Pave,AllPub,Gtl,2Story,1968.0,1968,Gable,CBlock,896,GasA,Y,SBrkr,1182,960,2142,0,2,4,1,8,1,Attchd,1968.0,Fin,1,509,Y,72,0,0,,193500.0,
labeled,700,RL,10175,Pave,AllPub,Gtl,1Story,1964.0,1964,Gable,CBlock,1425,GasA,Y,SBrkr,1425,0,1425,0,2,3,1,7,1,Attchd,1964.0,RFn,2,576,Y,0,0,0,,180500.0,
labeled,701,RL,10264,Pave,AllPub,Gtl,1Story,1999.0,1999,Gable,PConc,1588,GasA,Y,SBrkr,1588,0,1588,0,2,3,1,6,0,Attchd,1999.0,RFn,2,472,Y,29,0,0,,214000.0,
labeled,702,RL,9200,Pave,AllPub,Gtl,1Story,1975.0,1980,Hip,CBlock,938,GasA,Y,SBrkr,938,0,938,1,1,3,1,5,0,Detchd,1977.0,Unf,1,308,Y,0,0,0,,130250.0,
labeled,703,RM,8850,Pave,AllPub,Gtl,2.5Unf,1916.0,1950,Gable,BrkTil,815,GasA,Y,SBrkr,815,875,1690,0,1,3,1,7,1,Detchd,1916.0,Unf,1,225,Y,0,330,0,,144000.0,
labeled,704,RL,5814,Pave,AllPub,Gtl,1Story,1984.0,1984,Gable,CBlock,1220,GasA,Y,SBrkr,1360,0,1360,1,1,1,1,4,1,Attchd,1984.0,RFn,2,565,Y,0,0,0,,187500.0,
labeled,705,RL,26142,Pave,AllPub,Gtl,1Story,1962.0,1962,Gable,CBlock,1188,GasA,Y,SBrkr,1188,0,1188,0,1,3,1,6,0,Attchd,1962.0,Unf,1,312,P,39,0,0,,157900.0,
labeled,706,RL,13700,Pave,AllPub,Gtl,2Story,1965.0,1988,Gable,CBlock,864,GasA,Y,SBrkr,902,918,1820,0,1,4,1,8,2,Attchd,1965.0,Unf,2,492,Y,84,0,0,,201800.0,
labeled,707,RM,8635,Pave,AllPub,Gtl,1.5Fin,1948.0,2001,Gable,CBlock,672,GasA,Y,SBrkr,1072,213,1285,1,1,2,1,6,0,Detchd,1948.0,Unf,1,240,Y,0,0,0,,127000.0,
labeled,708,RM,4118,Pave,AllPub,Mod,1Story,1941.0,1950,Gable,CBlock,693,Grav,N,FuseA,693,0,693,0,1,2,1,4,0,,,,0,0,N,20,0,0,,52500.0,
labeled,709,RL,9636,Pave,AllPub,Gtl,2Story,1992.0,1993,Gable,PConc,808,GasA,Y,SBrkr,808,785,1593,0,2,3,1,7,1,BuiltIn,1993.0,RFn,2,389,Y,40,0,0,,178000.0,
labeled,710,RL,5400,Pave,AllPub,Gtl,1.5Fin,1920.0,1950,Gable,PConc,840,GasA,Y,SBrkr,840,534,1374,0,1,2,1,6,0,Detchd,1967.0,Fin,1,338,Y,0,198,0,,105000.0,
labeled,711,RL,7943,Pave,AllPub,Gtl,1Story,1961.0,1961,Gable,CBlock,1029,GasA,Y,SBrkr,1029,0,1029,1,1,3,1,5,0,Attchd,1961.0,Unf,1,261,Y,0,39,0,,118500.0,
labeled,712,RM,3500,Pave,AllPub,Gtl,1.5Fin,1947.0,1950,Gable,CBlock,720,GasA,Y,SBrkr,720,564,1284,0,1,2,1,5,0,Detchd,1948.0,Unf,1,240,Y,35,0,0,,110000.0,
labeled,713,RL,14215,Pave,AllPub,Gtl,2Story,2005.0,2006,Gable,PConc,1158,GasA,Y,SBrkr,1158,1218,2376,0,3,4,1,9,1,BuiltIn,2005.0,RFn,3,853,Y,154,0,0,,325300.0,
