id,split,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,was_contacted_before,campaign_intensity,age_group,quarter
1287,labeled,41,management,married,primary,no,5310.0,yes,no,cellular,17,nov,984.0,1,-1,0,unknown,yes,0,1.0,adulto_joven,Q4
1288,labeled,35,housemaid,divorced,secondary,no,31.0,no,no,cellular,31,jul,149.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q3
1289,labeled,40,management,married,tertiary,no,-503.0,no,yes,cellular,29,jul,303.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q3
1290,labeled,52,management,married,secondary,no,-586.0,yes,no,cellular,22,jul,81.0,4,-1,0,unknown,no,0,4.0,adulto,Q3
1291,labeled,30,blue-collar,single,tertiary,no,6827.0,no,no,cellular,27,feb,30.0,3,-1,0,unknown,no,0,3.0,joven,Q1
1292,labeled,35,technician,married,secondary,no,690.0,yes,no,cellular,23,may,240.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q2
1294,labeled,40,self-employed,married,tertiary,no,1602.0,no,no,cellular,17,jun,279.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
1295,labeled,50,management,married,tertiary,no,-479.0,yes,no,cellular,19,nov,130.0,2,160,1,failure,no,1,1.0,adulto,Q4
1296,labeled,28,management,single,secondary,no,76.0,no,yes,cellular,8,jul,158.0,1,-1,0,unknown,no,0,1.0,joven,Q3
1297,labeled,56,unemployed,divorced,primary,no,803.0,no,no,telephone,3,feb,258.0,2,-1,0,unknown,no,0,2.0,adulto,Q1
1301,labeled,36,services,married,secondary,no,-297.0,yes,no,cellular,13,may,36.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q2
1302,labeled,58,retired,married,secondary,no,222.0,no,no,cellular,7,aug,122.0,6,-1,0,unknown,no,0,6.0,adulto,Q3
1303,labeled,42,services,married,secondary,no,299.0,yes,no,cellular,11,may,222.0,3,-1,0,unknown,no,0,3.0,adulto_joven,Q2
1304,labeled,27,blue-collar,single,primary,no,1118.0,yes,no,cellular,30,jun,88.0,4,-1,0,unknown,no,0,4.0,joven,Q2
1305,labeled,48,?,married,secondary,no,291.0,no,no,cellular,30,jul,166.0,2,-1,0,unknown,no,0,2.0,adulto,Q3
1306,labeled,31,technician,single,tertiary,no,449.0,no,no,cellular,4,feb,73.0,3,-1,0,unknown,no,0,3.0,adulto_joven,Q1
1307,labeled,26,entrepreneur,married,tertiary,no,31.0,yes,yes,cellular,6,may,207.0,1,363,2,failure,no,1,0.3333333333333333,joven,Q2
1308,labeled,53,entrepreneur,married,tertiary,no,2296.0,yes,yes,cellular,17,nov,183.0,1,-1,0,unknown,no,0,1.0,adulto,Q4
1309,labeled,30,admin.,married,tertiary,no,394.0,yes,no,cellular,7,may,223.0,1,-1,0,unknown,no,0,1.0,joven,Q2
1311,labeled,48,management,married,tertiary,no,257.0,yes,no,cellular,5,may,350.0,2,-1,0,unknown,no,0,2.0,adulto,Q2
1312,labeled,48,technician,divorced,tertiary,no,116.0,no,yes,cellular,22,jul,38.0,1,-1,0,unknown,no,0,1.0,adulto,Q3
1314,labeled,50,management,married,tertiary,no,209.0,yes,no,cellular,4,feb,99.0,1,-1,0,unknown,no,0,1.0,adulto,Q1
1315,labeled,46,retired,married,primary,no,-29.0,yes,no,cellular,7,may,304.0,3,-1,0,unknown,no,0,3.0,adulto,Q2
1316,labeled,33,management,single,tertiary,no,191.0,yes,no,cellular,19,nov,171.0,1,183,1,failure,no,1,0.5,adulto_joven,Q4
1317,labeled,30,technician,married,tertiary,no,1565.0,yes,no,cellular,26,may,260.0,1,-1,0,unknown,no,0,1.0,joven,Q2
1318,labeled,31,blue-collar,married,primary,no,0.0,yes,yes,cellular,12,may,59.0,4,-1,0,unknown,no,0,4.0,adulto_joven,Q2
1319,labeled,47,technician,married,secondary,no,-620.4,yes,no,cellular,28,may,176.0,2,-1,0,unknown,no,0,2.0,adulto,Q2
1320,labeled,38,blue-collar,married,secondary,no,204.0,yes,no,cellular,16,jun,270.0,15,-1,0,unknown,no,0,15.0,adulto_joven,Q2
1321,labeled,36,management,married,tertiary,no,15.0,no,no,cellular,26,aug,133.0,11,-1,0,unknown,no,0,11.0,adulto_joven,Q3
1322,labeled,34,admin.,divorced,secondary,no,-256.0,no,no,cellular,18,jul,641.0,1,-1,0,unknown,yes,0,1.0,adulto_joven,Q3
1323,labeled,30,services,married,secondary,no,694.0,yes,no,cellular,29,may,544.0,1,-1,0,unknown,no,0,1.0,joven,Q2
1324,labeled,36,technician,married,secondary,no,293.0,no,no,cellular,9,jun,287.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
1325,labeled,25,student,married,tertiary,no,0.0,yes,no,cellular,9,jul,160.0,1,-1,0,unknown,no,0,1.0,joven,Q3
1326,labeled,36,services,married,secondary,no,1321.0,yes,no,cellular,6,jun,82.0,4,-1,0,unknown,no,0,4.0,adulto_joven,Q2
1327,labeled,38,management,married,tertiary,no,223.0,no,no,cellular,28,jan,63.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q1
1329,labeled,57,self-employed,married,secondary,no,43.0,no,yes,cellular,26,jun,215.0,3,-1,0,unknown,no,0,3.0,adulto,Q2
1331,labeled,56,retired,divorced,primary,no,689.0,no,no,cellular,29,jan,144.0,1,102,1,other,yes,1,0.5,adulto,Q1
1332,labeled,37,technician,single,secondary,no,0.0,no,no,cellular,4,aug,69.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q3
1333,labeled,50,management,married,tertiary,no,4375.0,yes,no,cellular,21,nov,163.0,2,113,3,failure,no,1,0.5,adulto,Q4
1334,labeled,52,blue-collar,married,secondary,no,-102.0,yes,no,cellular,7,may,423.0,1,-1,0,unknown,no,0,1.0,adulto,Q2
1335,labeled,32,technician,divorced,secondary,no,1104.0,yes,no,cellular,12,may,298.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q2
1338,labeled,51,admin.,married,secondary,no,1407.0,yes,no,cellular,2,jun,151.0,3,-1,0,unknown,no,0,3.0,adulto,Q2
1339,labeled,38,admin.,single,secondary,no,873.0,yes,no,cellular,12,may,95.0,1,327,9,other,no,1,0.1,adulto_joven,Q2
1341,labeled,58,retired,married,secondary,no,770.0,no,no,cellular,12,aug,219.0,4,-1,0,unknown,no,0,4.0,adulto,Q3
1342,labeled,57,management,married,tertiary,no,323.0,no,no,cellular,7,aug,76.0,2,-1,0,unknown,no,0,2.0,adulto,Q3
1343,labeled,54,management,married,tertiary,no,391.0,yes,no,cellular,12,may,30.0,7,-1,0,unknown,no,0,7.0,adulto,Q2
1344,labeled,58,management,married,tertiary,no,3224.0,no,no,cellular,19,aug,58.0,2,-1,0,unknown,no,0,2.0,adulto,Q3
1345,labeled,40,services,divorced,secondary,no,1964.0,yes,no,cellular,30,may,177.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
1346,labeled,32,blue-collar,married,secondary,no,4.0,yes,no,cellular,15,may,16.0,9,309,1,failure,no,1,4.5,adulto_joven,Q2
1347,labeled,44,blue-collar,married,primary,no,2649.0,yes,no,cellular,20,jun,202.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q2
1348,labeled,34,management,single,tertiary,no,6757.0,no,no,cellular,28,aug,210.0,5,-1,0,unknown,no,0,5.0,adulto_joven,Q3
1349,labeled,41,management,married,tertiary,no,149.0,yes,no,cellular,5,jun,65.0,3,-1,0,unknown,no,0,3.0,adulto_joven,Q2
1350,labeled,28,blue-collar,married,secondary,no,367.0,yes,no,cellular,14,may,10.0,9,344,1,failure,no,1,4.5,joven,Q2
1351,labeled,34,technician,married,secondary,no,40.0,no,no,cellular,11,aug,106.0,3,-1,0,unknown,no,0,3.0,adulto_joven,Q3
1352,labeled,43,blue-collar,married,primary,no,7717.0,yes,no,cellular,15,may,302.0,8,-1,0,unknown,no,0,8.0,adulto_joven,Q2
1353,labeled,45,blue-collar,married,primary,no,909.0,no,no,cellular,18,aug,230.0,8,-1,0,unknown,no,0,8.0,adulto_joven,Q3
1354,labeled,54,housemaid,married,secondary,no,0.0,no,no,cellular,14,apr,94.0,5,145,3,other,no,1,1.25,adulto,Q2
1355,labeled,38,blue-collar,married,secondary,no,644.0,yes,no,cellular,3,jun,179.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
1357,labeled,59,blue-collar,married,primary,no,0.0,no,no,cellular,18,nov,167.0,2,-1,0,unknown,no,0,2.0,adulto,Q4
1358,labeled,30,management,married,tertiary,no,0.0,yes,no,cellular,9,jul,127.0,1,-1,0,unknown,no,0,1.0,joven,Q3
1359,labeled,34,blue-collar,divorced,secondary,no,-568.0,yes,no,cellular,26,may,248.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q2
1360,labeled,32,services,married,secondary,no,-620.4,yes,yes,cellular,20,apr,18.0,5,-1,0,unknown,no,0,5.0,adulto_joven,Q2
1361,labeled,40,blue-collar,married,primary,no,2806.0,yes,no,cellular,14,may,173.0,6,353,23,failure,no,1,0.25,adulto_joven,Q2
1362,labeled,35,services,married,secondary,no,817.0,yes,no,telephone,14,jul,102.0,14,-1,0,unknown,no,0,14.0,adulto_joven,Q3
1364,labeled,31,blue-collar,single,primary,no,-271.0,no,no,cellular,21,may,281.0,3,-1,0,unknown,no,0,3.0,adulto_joven,Q2
1365,labeled,34,blue-collar,married,primary,no,1668.0,yes,no,cellular,31,mar,30.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q1
1366,labeled,35,admin.,divorced,secondary,no,-396.0,yes,no,cellular,17,apr,46.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
1367,labeled,46,management,single,tertiary,no,39.0,no,yes,cellular,17,nov,80.0,1,152,1,failure,no,1,0.5,adulto,Q4
1368,labeled,47,unemployed,married,primary,no,167.0,yes,no,telephone,30,jan,66.0,1,241,1,other,no,1,0.5,adulto,Q1
1369,labeled,54,services,married,secondary,no,7869.0,yes,no,cellular,15,may,145.0,4,-1,0,unknown,no,0,4.0,adulto,Q2
1370,labeled,38,management,single,tertiary,no,37.0,yes,no,cellular,17,apr,156.0,1,273,3,failure,no,1,0.25,adulto_joven,Q2
1371,labeled,49,self-employed,married,primary,no,494.0,yes,no,cellular,27,may,84.0,4,-1,0,unknown,no,0,4.0,adulto,Q2
1373,labeled,37,management,single,tertiary,no,100.0,yes,no,cellular,21,aug,101.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q3
1374,labeled,42,technician,divorced,secondary,no,239.0,no,no,cellular,19,aug,163.0,4,-1,0,unknown,no,0,4.0,adulto_joven,Q3
1375,labeled,43,self-employed,married,secondary,no,624.0,yes,no,cellular,17,nov,65.0,1,131,1,failure,no,1,0.5,adulto_joven,Q4
1376,labeled,35,management,married,tertiary,no,0.0,yes,no,cellular,21,jul,295.0,3,-1,0,unknown,no,0,3.0,adulto_joven,Q3
1379,labeled,35,admin.,married,secondary,no,727.0,yes,no,cellular,20,nov,219.0,7,133,1,failure,no,1,3.5,adulto_joven,Q4
1381,labeled,35,self-employed,single,tertiary,no,52.0,no,no,cellular,7,sep,310.0,2,96,2,other,no,1,0.6666666666666666,adulto_joven,Q3
1382,labeled,34,management,married,tertiary,no,15.0,no,no,cellular,25,aug,169.0,4,-1,0,unknown,no,0,4.0,adulto_joven,Q3
1383,labeled,52,admin.,single,secondary,no,2235.0,no,no,cellular,24,feb,242.0,2,-1,0,unknown,yes,0,2.0,adulto,Q1
1384,labeled,37,blue-collar,married,secondary,no,1691.0,no,no,cellular,9,jun,63.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
1385,labeled,43,retired,married,secondary,no,517.0,yes,no,cellular,20,may,15.0,13,-1,0,unknown,no,0,13.0,adulto_joven,Q2
1386,labeled,39,self-employed,married,secondary,no,157.0,yes,yes,cellular,17,jul,330.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q3
1388,labeled,38,technician,single,tertiary,no,212.0,no,no,cellular,20,aug,79.0,3,-1,0,unknown,no,0,3.0,adulto_joven,Q3
1389,labeled,34,management,married,secondary,no,1003.0,yes,no,cellular,21,jul,240.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q3
1390,labeled,32,management,single,tertiary,no,480.0,yes,no,cellular,7,aug,90.0,3,-1,0,unknown,no,0,3.0,adulto_joven,Q3
1391,labeled,33,technician,divorced,secondary,no,0.0,yes,no,cellular,7,may,177.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q2
1393,labeled,39,technician,single,secondary,no,123.0,yes,no,cellular,2,jun,158.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
1394,labeled,49,management,single,primary,no,552.0,no,no,telephone,31,jul,115.0,6,-1,0,unknown,no,0,6.0,adulto,Q3
1395,labeled,34,student,single,secondary,no,1272.0,no,no,cellular,25,aug,279.0,1,117,1,failure,no,1,0.5,adulto_joven,Q3
1398,labeled,39,blue-collar,married,primary,no,700.0,yes,no,cellular,21,nov,44.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q4
1399,labeled,37,admin.,married,secondary,no,751.0,no,no,cellular,21,apr,219.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
1400,labeled,31,admin.,single,secondary,no,737.0,yes,no,cellular,26,may,543.0,2,-1,0,unknown,yes,0,2.0,adulto_joven,Q2
1401,labeled,28,self-employed,single,tertiary,no,436.0,no,no,cellular,19,jun,474.0,3,95,3,other,yes,1,0.75,joven,Q2
1402,labeled,57,admin.,divorced,secondary,no,883.0,no,no,cellular,20,jun,43.0,8,-1,0,unknown,no,0,8.0,adulto,Q2
1403,labeled,37,technician,married,secondary,yes,0.0,no,no,cellular,18,jun,236.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
1404,labeled,30,admin.,single,secondary,no,230.0,yes,no,cellular,7,may,115.0,3,-1,0,unknown,no,0,3.0,joven,Q2
1405,labeled,41,services,married,secondary,no,82.0,yes,no,cellular,11,may,105.0,1,336,2,failure,no,1,0.3333333333333333,adulto_joven,Q2
1406,labeled,30,admin.,single,secondary,no,3815.0,yes,no,cellular,3,jun,159.0,4,-1,0,unknown,no,0,4.0,joven,Q2
1407,labeled,36,management,married,tertiary,no,608.0,yes,no,cellular,26,may,204.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
1408,labeled,48,management,married,secondary,no,4406.0,yes,no,cellular,8,apr,1031.94,3,141,7,failure,yes,1,0.375,adulto,Q2
1409,labeled,33,management,married,tertiary,no,144.0,no,no,cellular,21,aug,151.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q3
1410,labeled,32,management,married,tertiary,no,5871.0,no,no,cellular,19,aug,159.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q3
1411,labeled,35,technician,married,secondary,no,0.0,no,no,cellular,27,aug,106.0,4,-1,0,unknown,no,0,4.0,adulto_joven,Q3
1412,labeled,26,blue-collar,married,secondary,no,135.0,no,no,cellular,4,jul,355.0,1,-1,0,unknown,no,0,1.0,joven,Q3
1413,labeled,53,management,divorced,secondary,no,118.0,no,yes,cellular,11,aug,246.0,3,-1,0,unknown,no,0,3.0,adulto,Q3
1414,labeled,36,blue-collar,married,secondary,no,-471.0,no,no,cellular,11,may,254.0,2,353,1,failure,no,1,1.0,adulto_joven,Q2
1415,labeled,43,management,married,tertiary,no,691.0,yes,no,cellular,6,aug,171.0,3,-1,0,unknown,no,0,3.0,adulto_joven,Q3
1417,labeled,40,blue-collar,married,secondary,no,6766.0,yes,no,cellular,20,nov,97.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q4
1418,labeled,36,services,married,secondary,no,37.0,yes,no,cellular,8,may,102.0,4,-1,0,unknown,no,0,4.0,adulto_joven,Q2
1419,labeled,24,services,married,secondary,yes,116.0,yes,no,cellular,23,may,27.0,1,-1,0,unknown,no,0,1.0,joven,Q2
1420,labeled,46,management,divorced,tertiary,no,136.0,no,no,cellular,19,aug,134.0,2,-1,0,unknown,no,0,2.0,adulto,Q3
1421,labeled,58,management,married,tertiary,no,1523.0,yes,no,telephone,29,jul,7.0,5,-1,0,unknown,no,0,5.0,adulto,Q3
1423,labeled,54,blue-collar,married,secondary,no,2507.0,no,no,cellular,20,jun,34.0,8,-1,0,unknown,no,0,8.0,adulto,Q2
1424,labeled,31,blue-collar,married,primary,no,0.0,yes,yes,cellular,10,jul,112.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q3
1426,labeled,30,services,divorced,secondary,no,0.0,yes,no,cellular,13,may,172.0,1,-1,0,unknown,no,0,1.0,joven,Q2
1427,labeled,30,blue-collar,single,secondary,yes,242.0,yes,no,cellular,21,may,412.0,1,-1,0,unknown,yes,0,1.0,joven,Q2
1428,labeled,42,admin.,married,secondary,no,209.0,yes,no,cellular,28,may,21.0,24,-1,0,unknown,no,0,24.0,adulto_joven,Q2
1429,labeled,33,self-employed,single,tertiary,no,59.0,no,no,cellular,19,aug,836.0,3,-1,0,unknown,yes,0,3.0,adulto_joven,Q3
1430,labeled,37,management,divorced,tertiary,no,0.0,yes,no,cellular,11,may,217.0,6,-1,0,unknown,no,0,6.0,adulto_joven,Q2
1432,labeled,35,technician,single,tertiary,no,463.0,yes,no,cellular,25,jul,743.0,13,-1,0,unknown,yes,0,13.0,adulto_joven,Q3
1433,labeled,39,technician,married,secondary,yes,-175.0,yes,no,cellular,14,may,202.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q2
1434,labeled,42,blue-collar,married,secondary,no,347.0,yes,no,cellular,11,may,79.0,3,-1,0,unknown,no,0,3.0,adulto_joven,Q2
1435,labeled,34,blue-collar,married,secondary,no,517.0,yes,no,cellular,11,may,206.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
1436,labeled,38,management,married,tertiary,no,116.0,yes,no,cellular,21,may,164.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q2
1437,labeled,30,self-employed,single,tertiary,no,40.0,no,no,cellular,21,nov,140.0,1,-1,0,unknown,no,0,1.0,joven,Q4
1439,labeled,49,self-employed,married,secondary,no,349.0,yes,yes,cellular,13,may,176.0,3,-1,0,unknown,no,0,3.0,adulto,Q2
1440,labeled,42,blue-collar,married,primary,no,1514.0,yes,no,cellular,5,feb,115.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q1
1441,labeled,48,admin.,married,secondary,no,182.0,yes,no,cellular,5,feb,238.0,3,-1,0,unknown,no,0,3.0,adulto,Q1
1442,labeled,54,blue-collar,divorced,primary,no,-173.0,no,no,cellular,9,jul,98.0,1,-1,0,unknown,no,0,1.0,adulto,Q3
1443,labeled,63,entrepreneur,married,secondary,no,3898.0,no,no,telephone,4,aug,250.0,2,187,2,success,yes,1,0.6666666666666666,senior,Q3
1444,labeled,34,admin.,single,secondary,no,292.0,no,no,cellular,7,jul,147.0,4,-1,0,unknown,no,0,4.0,adulto_joven,Q3
1445,labeled,36,blue-collar,married,primary,no,393.0,yes,no,cellular,12,jun,278.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
1446,labeled,60,self-employed,married,primary,no,355.0,no,yes,cellular,29,jul,816.0,6,-1,0,unknown,yes,0,6.0,adulto,Q3
1447,labeled,43,unemployed,divorced,secondary,no,4088.0,yes,no,cellular,21,nov,63.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q4
1448,labeled,42,management,divorced,tertiary,no,0.0,no,no,cellular,20,jun,85.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q2
1449,labeled,55,technician,divorced,secondary,no,65.0,yes,yes,cellular,25,aug,113.0,3,-1,0,unknown,no,0,3.0,adulto,Q3
1451,labeled,44,services,single,secondary,no,111.0,no,no,cellular,12,jun,109.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q2
1452,labeled,41,blue-collar,divorced,primary,no,2195.0,yes,no,cellular,3,jun,211.0,5,-1,0,unknown,no,0,5.0,adulto_joven,Q2
1454,labeled,52,services,married,secondary,no,380.0,no,yes,cellular,25,aug,288.0,12,-1,0,unknown,no,0,12.0,adulto,Q3
1455,labeled,46,blue-collar,married,primary,no,148.0,yes,no,cellular,7,may,279.0,1,-1,0,unknown,no,0,1.0,adulto,Q2
1456,labeled,29,blue-collar,married,secondary,no,423.0,yes,yes,cellular,14,may,241.0,2,-1,0,unknown,no,0,2.0,joven,Q2
1457,labeled,42,blue-collar,married,primary,no,1146.0,yes,no,telephone,20,apr,37.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
1458,labeled,47,entrepreneur,married,tertiary,no,455.0,yes,no,cellular,29,jul,189.0,4,-1,0,unknown,no,0,4.0,adulto,Q3
1459,labeled,32,services,married,secondary,no,406.0,yes,no,cellular,15,may,294.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q2
1460,labeled,31,blue-collar,married,primary,no,360.0,yes,no,cellular,19,may,97.0,9,-1,0,unknown,no,0,9.0,adulto_joven,Q2
1461,labeled,34,technician,single,secondary,no,164.0,no,no,telephone,11,may,259.0,4,-1,0,unknown,no,0,4.0,adulto_joven,Q2
1462,labeled,41,technician,married,secondary,no,0.0,no,yes,cellular,23,jul,107.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q3
1463,labeled,48,management,single,tertiary,no,409.0,no,no,cellular,21,jul,761.0,2,-1,0,unknown,no,0,2.0,adulto,Q3
1464,labeled,34,blue-collar,married,secondary,no,383.0,yes,no,cellular,5,may,11.0,9,-1,0,unknown,no,0,9.0,adulto_joven,Q2
1465,labeled,58,management,married,tertiary,no,2759.0,no,no,cellular,17,nov,235.0,1,-1,0,unknown,no,0,1.0,adulto,Q4
1466,labeled,40,management,married,tertiary,no,1557.0,yes,no,cellular,13,apr,101.0,3,-1,0,unknown,no,0,3.0,adulto_joven,Q2
1467,labeled,37,entrepreneur,married,tertiary,no,2684.0,no,no,cellular,20,jun,187.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q2
1468,labeled,27,management,single,tertiary,no,87.0,no,no,cellular,4,may,143.0,1,-1,0,unknown,no,0,1.0,joven,Q2
1470,labeled,35,admin.,married,secondary,no,0.0,no,no,cellular,7,may,326.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
1471,labeled,34,management,married,tertiary,no,428.0,yes,no,cellular,17,apr,28.0,1,345,1,failure,no,1,0.5,adulto_joven,Q2
1472,labeled,37,services,single,tertiary,no,221.0,yes,no,cellular,28,may,25.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
1473,labeled,29,unemployed,single,secondary,no,495.0,no,no,telephone,30,apr,95.0,1,-1,0,unknown,no,0,1.0,joven,Q2
1474,labeled,39,blue-collar,single,primary,no,0.0,yes,no,cellular,19,nov,286.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q4
1475,labeled,56,admin.,divorced,secondary,no,980.0,no,yes,cellular,18,aug,150.0,2,-1,0,unknown,no,0,2.0,adulto,Q3
1476,labeled,58,housemaid,single,tertiary,no,140.0,yes,yes,cellular,16,jul,128.0,2,-1,0,unknown,no,0,2.0,adulto,Q3
1477,labeled,37,technician,single,secondary,no,3672.0,no,no,cellular,12,aug,664.0,3,-1,0,unknown,yes,0,3.0,adulto_joven,Q3
1479,labeled,33,services,divorced,secondary,no,408.0,yes,no,cellular,8,may,216.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
1480,labeled,45,management,married,tertiary,no,1934.0,yes,no,cellular,29,may,44.0,15,-1,0,unknown,no,0,15.0,adulto_joven,Q2
1481,labeled,41,blue-collar,married,secondary,no,560.0,yes,no,cellular,12,may,463.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
1482,labeled,28,blue-collar,married,secondary,no,11.0,yes,no,cellular,15,may,196.0,1,-1,0,unknown,no,0,1.0,joven,Q2
1483,labeled,53,admin.,married,secondary,no,269.0,no,yes,cellular,18,jul,143.0,7,-1,0,unknown,no,0,7.0,adulto,Q3
1485,labeled,38,services,married,secondary,no,431.0,yes,no,cellular,20,may,411.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
1487,labeled,37,blue-collar,married,primary,no,697.0,yes,no,cellular,14,jul,367.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q3
1489,labeled,53,management,married,secondary,no,2238.0,yes,no,cellular,2,jun,282.0,2,385,1,success,yes,1,1.0,adulto,Q2
1490,labeled,31,admin.,single,secondary,no,1305.0,yes,no,cellular,28,may,217.0,5,-1,0,unknown,no,0,5.0,adulto_joven,Q2
1491,labeled,45,entrepreneur,married,primary,no,2409.0,yes,no,cellular,14,may,120.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
1492,labeled,32,self-employed,married,secondary,no,214.0,yes,yes,cellular,15,jul,317.0,5,-1,0,unknown,no,0,5.0,adulto_joven,Q3
1493,labeled,33,admin.,single,secondary,no,2558.0,yes,no,cellular,18,may,186.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
1494,labeled,45,technician,married,secondary,no,1486.0,yes,no,cellular,8,jul,355.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q3
1496,labeled,48,management,married,tertiary,no,866.0,no,no,cellular,29,jan,146.0,2,-1,0,unknown,no,0,2.0,adulto,Q1
1497,labeled,37,student,married,secondary,no,0.0,no,no,cellular,18,jun,115.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
1498,labeled,41,admin.,single,secondary,no,-264.0,no,yes,cellular,9,may,35.0,3,-1,0,unknown,no,0,3.0,adulto_joven,Q2
1499,labeled,38,blue-collar,single,secondary,no,-11.0,yes,no,cellular,7,may,72.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
1501,labeled,47,technician,married,secondary,no,1170.0,yes,no,cellular,30,apr,968.0,1,87,5,failure,yes,1,0.16666666666666666,adulto,Q2
1502,labeled,60,management,divorced,tertiary,no,374.0,no,no,cellular,3,jun,593.0,1,-1,0,unknown,yes,0,1.0,adulto,Q2
1505,labeled,38,blue-collar,married,primary,no,174.0,yes,yes,telephone,13,may,212.0,3,-1,0,unknown,no,0,3.0,adulto_joven,Q2
1507,labeled,36,technician,married,secondary,no,18.0,yes,no,cellular,8,may,152.0,2,347,1,failure,no,1,1.0,adulto_joven,Q2
