id,split,age,job,marital,education,default,balance,housing,loan,contact,day,duration,campaign,pdays,previous,poutcome,y,month_num,season,month_sin,month_cos,day_sin,day_cos,early_month,late_month,avg_contact_duration,contacts_per_month,financial_stress,education_unknown,age_group,balance_group
695,labeled,28,blue-collar,married,secondary,0,4281,0,0,cellular,30,171,1,-1,0,unknown,0,4,spring,0.8660254037844387,-0.4999999999999998,-0.20129852008866114,0.9795299412524943,0,1,171.0,0.25,0,0,1,3
696,labeled,32,unemployed,single,secondary,0,0,0,0,cellular,27,123,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.72479278722912,0.6889669190756865,0,1,61.5,0.4,0,0,1,1
697,labeled,46,services,married,secondary,0,1542,1,0,cellular,16,126,2,149,8,failure,0,4,spring,0.8660254037844387,-0.4999999999999998,-0.10116832198743204,-0.9948693233918952,0,0,63.0,0.5,0,0,3,3
698,labeled,51,management,single,tertiary,0,2141,0,0,cellular,17,176,2,-1,0,unknown,0,11,autumn,-0.5000000000000004,0.8660254037844384,-0.2993631229733582,-0.9541392564000488,0,0,88.0,0.18181818181818182,0,0,3,3
701,labeled,49,blue-collar,married,primary,0,475,1,1,telephone,9,152,3,221,1,failure,0,2,winter,0.8660254037844386,0.5000000000000001,0.9680771188662043,-0.2506525322587204,1,0,50.666666666666664,1.5,1,0,3,2
702,labeled,52,technician,married,tertiary,0,223,0,0,cellular,29,161,3,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,-0.3943558551133187,0.9189578116202306,0,1,53.666666666666664,0.375,0,0,3,2
703,labeled,47,admin.,married,secondary,0,1059,1,0,unknown,6,83,3,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,0.9377521321470804,0.3473052528448203,1,0,27.666666666666668,0.5,0,0,3,3
705,labeled,55,services,divorced,primary,0,2916,1,0,unknown,15,104,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.10116832198743272,-0.994869323391895,0,0,52.0,0.4,0,0,4,3
706,labeled,57,management,married,tertiary,0,0,0,0,cellular,19,188,4,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,-0.651372482722222,-0.7587581226927911,0,0,47.0,0.5,0,0,4,1
708,labeled,27,entrepreneur,single,secondary,0,367,1,1,cellular,5,273,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.8486442574947509,0.5289640103269624,1,0,273.0,0.2,1,0,1,2
709,labeled,44,self-employed,married,tertiary,0,133,0,0,cellular,28,86,4,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,-0.5712682150947924,0.8207634412072763,0,1,21.5,0.5,0,0,2,2
710,labeled,32,blue-collar,married,secondary,0,451,0,0,cellular,12,121,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.6513724827222223,-0.758758122692791,0,0,121.0,0.2,0,0,1,2
711,labeled,52,retired,married,secondary,0,611,0,1,unknown,9,79,1,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,0.9680771188662043,-0.2506525322587204,1,0,79.0,0.16666666666666666,1,0,3,2
712,labeled,49,unemployed,divorced,tertiary,0,779,0,0,cellular,8,148,1,871,2,failure,0,11,autumn,-0.5000000000000004,0.8660254037844384,0.9987165071710528,-0.05064916883871264,1,0,148.0,0.09090909090909091,0,0,3,2
713,labeled,56,retired,married,secondary,0,1332,0,0,cellular,28,17,14,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,-0.5712682150947924,0.8207634412072763,0,1,1.2142857142857142,1.75,0,0,4,3
714,labeled,41,blue-collar,married,primary,0,7735,1,0,cellular,20,220,1,190,1,failure,0,11,autumn,-0.5000000000000004,0.8660254037844384,-0.7907757369376986,-0.6121059825476627,0,1,220.0,0.09090909090909091,0,0,2,4
715,labeled,42,technician,single,secondary,0,0,1,0,unknown,7,275,4,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.9884683243281114,0.1514277775045767,1,0,68.75,0.8,0,0,2,1
716,labeled,39,services,single,secondary,0,478,0,0,unknown,15,5,1,-1,0,unknown,0,10,autumn,-0.8660254037844386,0.5000000000000001,0.10116832198743272,-0.994869323391895,0,0,5.0,0.1,0,0,2,2
717,labeled,29,admin.,single,tertiary,0,10,0,0,cellular,29,87,1,120,1,failure,0,9,autumn,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306,0,1,87.0,0.1111111111111111,0,0,1,2
718,labeled,42,blue-collar,married,secondary,0,2151,1,0,cellular,13,149,1,364,2,failure,0,5,spring,0.49999999999999994,-0.8660254037844387,0.48530196253108104,-0.8743466161445821,0,0,149.0,0.2,0,0,2,3
719,labeled,48,blue-collar,married,secondary,0,697,0,0,unknown,13,108,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.48530196253108104,-0.8743466161445821,0,0,54.0,0.4,0,0,3,2
720,labeled,45,blue-collar,married,secondary,0,831,1,0,unknown,15,319,5,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.10116832198743272,-0.994869323391895,0,0,63.8,1.0,0,0,3,2
721,labeled,34,management,married,tertiary,0,2589,1,0,cellular,21,161,3,-1,0,unknown,0,11,autumn,-0.5000000000000004,0.8660254037844384,-0.8978045395707417,-0.44039415155763423,0,1,53.666666666666664,0.2727272727272727,0,0,1,3
722,labeled,57,admin.,married,secondary,0,2142,0,0,telephone,8,132,7,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,0.9987165071710528,-0.05064916883871264,1,0,18.857142857142858,1.0,0,0,4,3
723,labeled,48,blue-collar,married,primary,0,1083,0,1,cellular,18,79,1,172,8,failure,0,11,autumn,-0.5000000000000004,0.8660254037844384,-0.4853019625310808,-0.8743466161445822,0,0,79.0,0.09090909090909091,1,0,3,3
724,labeled,33,technician,married,tertiary,0,66,0,0,cellular,21,204,4,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,-0.8978045395707417,-0.44039415155763423,0,1,51.0,0.5714285714285714,0,0,1,2
726,labeled,41,blue-collar,single,secondary,0,74,1,0,unknown,1,479,9,-1,0,unknown,1,7,summer,-0.4999999999999997,-0.8660254037844388,0.20129852008866006,0.9795299412524945,1,0,53.22222222222222,1.2857142857142858,0,0,2,2
727,labeled,56,services,married,secondary,0,696,1,0,unknown,29,151,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.3943558551133187,0.9189578116202306,0,1,75.5,0.4,0,0,4,2
729,labeled,35,blue-collar,divorced,secondary,0,0,1,0,unknown,8,477,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.9987165071710528,-0.05064916883871264,1,0,477.0,0.2,0,0,2,1
731,labeled,58,management,married,tertiary,0,9338,1,0,telephone,18,52,3,172,3,other,0,11,autumn,-0.5000000000000004,0.8660254037844384,-0.4853019625310808,-0.8743466161445822,0,0,17.333333333333332,0.2727272727272727,0,0,4,4
733,labeled,34,management,single,tertiary,0,186,1,0,cellular,15,14,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.10116832198743272,-0.994869323391895,0,0,7.0,0.4,0,0,1,2
734,labeled,33,services,married,secondary,0,200,1,1,unknown,20,201,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.7907757369376986,-0.6121059825476627,0,1,201.0,0.2,1,0,1,2
735,labeled,43,blue-collar,divorced,primary,0,58,1,0,unknown,9,100,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.9680771188662043,-0.2506525322587204,1,0,100.0,0.2,0,0,2,2
737,labeled,32,technician,single,secondary,0,0,0,0,cellular,21,126,2,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,-0.8978045395707417,-0.44039415155763423,0,1,63.0,0.25,0,0,1,1
739,labeled,32,management,single,tertiary,0,3620,0,0,cellular,14,165,2,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,0.29936312297335804,-0.9541392564000488,0,0,82.5,0.25,0,0,1,3
740,labeled,41,blue-collar,married,primary,0,-524,0,1,telephone,8,554,3,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,0.9987165071710528,-0.05064916883871264,1,0,184.66666666666666,0.42857142857142855,2,0,2,1
741,labeled,38,blue-collar,divorced,secondary,0,601,1,0,cellular,7,245,3,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.9884683243281114,0.1514277775045767,1,0,81.66666666666667,0.6,0,0,2,2
742,labeled,29,services,married,secondary,0,11425,1,0,unknown,28,272,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.5712682150947924,0.8207634412072763,0,1,136.0,0.4,0,0,1,5
743,labeled,50,blue-collar,divorced,primary,0,-17,0,1,cellular,10,369,6,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,0.8978045395707416,-0.4403941515576344,1,0,61.5,0.8571428571428571,2,0,3,1
744,labeled,34,technician,single,secondary,0,173,0,0,cellular,19,294,3,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,-0.651372482722222,-0.7587581226927911,0,0,98.0,0.375,0,0,1,2
745,labeled,43,technician,single,tertiary,1,0,0,0,cellular,29,73,4,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,-0.3943558551133187,0.9189578116202306,0,1,18.25,0.5,1,0,2,1
746,labeled,26,management,single,tertiary,0,211,0,0,unknown,26,111,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.8486442574947509,0.5289640103269624,0,1,111.0,0.2,0,0,1,2
747,labeled,33,self-employed,married,tertiary,0,264,0,0,cellular,4,119,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.72479278722912,0.6889669190756866,1,0,59.5,0.4,0,0,1,2
748,labeled,31,technician,single,tertiary,0,1215,0,0,cellular,3,39,1,-1,0,unknown,0,2,winter,0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763,1,0,39.0,0.5,0,0,1,3
749,labeled,38,student,single,tertiary,0,799,0,0,cellular,27,74,2,-1,0,unknown,0,2,winter,0.8660254037844386,0.5000000000000001,-0.72479278722912,0.6889669190756865,0,1,37.0,1.0,0,0,2,2
750,labeled,55,blue-collar,married,secondary,0,392,0,0,unknown,5,287,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.8486442574947509,0.5289640103269624,1,0,287.0,0.2,0,0,4,2
751,labeled,51,housemaid,divorced,secondary,0,9223,0,0,cellular,18,655,4,-1,0,unknown,1,7,summer,-0.4999999999999997,-0.8660254037844388,-0.4853019625310808,-0.8743466161445822,0,0,163.75,0.5714285714285714,0,0,3,4
752,labeled,44,blue-collar,married,primary,0,5,1,0,cellular,17,196,1,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,-0.2993631229733582,-0.9541392564000488,0,0,196.0,0.14285714285714285,0,0,2,2
753,labeled,44,technician,single,secondary,0,-32,1,1,unknown,14,100,3,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.29936312297335804,-0.9541392564000488,0,0,33.333333333333336,0.6,2,0,2,1
754,labeled,36,technician,single,secondary,0,1862,1,0,cellular,4,75,1,273,1,failure,0,2,winter,0.8660254037844386,0.5000000000000001,0.72479278722912,0.6889669190756866,1,0,75.0,0.5,0,0,2,3
755,labeled,42,management,single,secondary,0,9727,0,0,cellular,5,81,2,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,0.8486442574947509,0.5289640103269624,1,0,40.5,0.25,0,0,2,4
756,labeled,27,admin.,married,secondary,0,191,1,0,unknown,27,136,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.72479278722912,0.6889669190756865,0,1,68.0,0.4,0,0,1,2
757,labeled,35,services,married,secondary,0,504,1,1,unknown,27,371,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.72479278722912,0.6889669190756865,0,1,185.5,0.4,1,0,2,2
758,labeled,46,technician,married,tertiary,0,212,1,0,cellular,14,141,1,346,2,other,0,5,spring,0.49999999999999994,-0.8660254037844387,0.29936312297335804,-0.9541392564000488,0,0,141.0,0.2,0,0,3,2
760,labeled,29,blue-collar,single,secondary,0,554,1,0,cellular,15,133,4,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.10116832198743272,-0.994869323391895,0,0,33.25,0.8,0,0,1,2
761,labeled,45,admin.,single,secondary,0,0,1,0,cellular,8,38,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.9987165071710528,-0.05064916883871264,1,0,38.0,0.2,0,0,3,1
762,labeled,58,admin.,married,secondary,0,1144,0,0,telephone,4,82,3,-1,0,unknown,0,2,winter,0.8660254037844386,0.5000000000000001,0.72479278722912,0.6889669190756866,1,0,27.333333333333332,1.5,0,0,4,3
763,labeled,29,management,single,tertiary,0,1453,0,0,cellular,26,328,2,143,2,success,1,4,spring,0.8660254037844387,-0.4999999999999998,-0.8486442574947509,0.5289640103269624,0,1,164.0,0.5,0,0,1,3
764,labeled,48,services,divorced,secondary,0,3181,0,1,cellular,9,104,1,-1,0,unknown,0,4,spring,0.8660254037844387,-0.4999999999999998,0.9680771188662043,-0.2506525322587204,1,0,104.0,0.25,1,0,3,3
766,labeled,63,retired,married,tertiary,0,123,1,0,cellular,13,104,2,-1,0,unknown,0,2,winter,0.8660254037844386,0.5000000000000001,0.48530196253108104,-0.8743466161445821,0,0,52.0,1.0,0,0,4,2
767,labeled,30,management,single,tertiary,0,192,1,0,cellular,17,325,2,-1,0,unknown,1,3,spring,1.0,6.123233995736766e-17,-0.2993631229733582,-0.9541392564000488,0,0,162.5,0.6666666666666666,0,0,1,2
768,labeled,52,blue-collar,married,primary,0,1136,1,0,cellular,12,22,5,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.6513724827222223,-0.758758122692791,0,0,4.4,1.0,0,0,3,3
769,labeled,32,services,married,primary,0,220,1,0,cellular,21,1017,6,-1,0,unknown,1,7,summer,-0.4999999999999997,-0.8660254037844388,-0.8978045395707417,-0.44039415155763423,0,1,169.5,0.8571428571428571,0,0,1,2
770,labeled,59,unknown,married,unknown,0,3949,0,0,unknown,5,48,2,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,0.8486442574947509,0.5289640103269624,1,0,24.0,0.3333333333333333,0,0,4,3
771,labeled,59,retired,divorced,secondary,0,1022,0,0,unknown,5,669,1,-1,0,unknown,1,11,autumn,-0.5000000000000004,0.8660254037844384,0.8486442574947509,0.5289640103269624,1,0,669.0,0.09090909090909091,0,0,4,3
772,labeled,40,services,married,secondary,0,9383,1,0,cellular,21,7,8,185,1,failure,0,11,autumn,-0.5000000000000004,0.8660254037844384,-0.8978045395707417,-0.44039415155763423,0,1,0.875,0.7272727272727273,0,0,2,4
773,labeled,29,services,single,secondary,0,-295,1,0,cellular,18,196,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.4853019625310808,-0.8743466161445822,0,0,196.0,0.2,1,0,1,1
774,labeled,32,blue-collar,married,secondary,0,1784,1,0,cellular,12,87,4,357,4,failure,0,5,spring,0.49999999999999994,-0.8660254037844387,0.6513724827222223,-0.758758122692791,0,0,21.75,0.8,0,0,1,3
775,labeled,31,technician,single,tertiary,0,444,1,0,cellular,12,130,2,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,0.6513724827222223,-0.758758122692791,0,0,65.0,0.25,0,0,1,2
776,labeled,58,management,single,tertiary,0,330,0,1,cellular,28,82,3,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,-0.5712682150947924,0.8207634412072763,0,1,27.333333333333332,0.42857142857142855,1,0,4,2
777,labeled,26,student,single,secondary,0,207,0,0,cellular,16,104,1,196,1,failure,0,11,autumn,-0.5000000000000004,0.8660254037844384,-0.10116832198743204,-0.9948693233918952,0,0,104.0,0.09090909090909091,0,0,1,2
778,labeled,42,housemaid,married,primary,0,7,1,0,telephone,28,59,5,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,-0.5712682150947924,0.8207634412072763,0,1,11.8,0.7142857142857143,0,0,2,2
779,labeled,30,management,married,tertiary,0,552,0,0,cellular,21,137,4,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,-0.8978045395707417,-0.44039415155763423,0,1,34.25,0.5,0,0,1,2
780,labeled,37,blue-collar,married,primary,0,704,0,0,unknown,18,165,7,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,-0.4853019625310808,-0.8743466161445822,0,0,23.571428571428573,1.1666666666666667,0,0,2,2
781,labeled,29,technician,single,tertiary,0,2899,1,0,unknown,3,250,1,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,0.5712682150947923,0.8207634412072763,1,0,250.0,0.16666666666666666,0,0,1,3
783,labeled,45,blue-collar,married,primary,0,135,1,1,unknown,16,187,19,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.10116832198743204,-0.9948693233918952,0,0,9.842105263157896,3.8,1,0,3,2
784,labeled,26,services,single,secondary,0,504,1,1,cellular,30,206,5,239,3,failure,0,1,winter,0.49999999999999994,0.8660254037844387,-0.20129852008866114,0.9795299412524943,0,1,41.2,5.0,1,0,1,2
785,labeled,46,management,married,tertiary,0,5,0,0,cellular,28,205,2,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,-0.5712682150947924,0.8207634412072763,0,1,102.5,0.25,0,0,3,2
786,labeled,37,entrepreneur,married,tertiary,0,301,0,0,cellular,1,76,1,-1,0,unknown,0,9,autumn,-1.0,-1.8369701987210297e-16,0.20129852008866006,0.9795299412524945,1,0,76.0,0.1111111111111111,0,0,2,2
787,labeled,31,entrepreneur,married,tertiary,0,5190,0,0,cellular,20,187,2,-1,0,unknown,0,11,autumn,-0.5000000000000004,0.8660254037844384,-0.7907757369376986,-0.6121059825476627,0,1,93.5,0.18181818181818182,0,0,1,4
788,labeled,29,management,single,tertiary,0,445,0,0,cellular,5,504,1,92,1,success,1,8,summer,-0.8660254037844385,-0.5000000000000004,0.8486442574947509,0.5289640103269624,1,0,504.0,0.125,0,0,1,2
789,labeled,35,blue-collar,single,secondary,0,372,1,1,unknown,6,207,3,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.9377521321470804,0.3473052528448203,1,0,69.0,0.6,1,0,2,2
790,labeled,35,management,single,tertiary,0,0,0,0,cellular,29,669,6,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,-0.3943558551133187,0.9189578116202306,0,1,111.5,0.75,0,0,2,1
792,labeled,33,technician,divorced,secondary,1,2,1,1,cellular,18,167,5,-1,0,unknown,0,11,autumn,-0.5000000000000004,0.8660254037844384,-0.4853019625310808,-0.8743466161445822,0,0,33.4,0.45454545454545453,2,0,1,2
794,labeled,41,admin.,married,secondary,0,4545,0,0,unknown,30,298,3,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.20129852008866114,0.9795299412524943,0,1,99.33333333333333,0.6,0,0,2,3
795,labeled,60,management,married,unknown,0,6313,0,0,unknown,19,39,2,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,-0.651372482722222,-0.7587581226927911,0,0,19.5,0.3333333333333333,0,0,4,4
796,labeled,49,blue-collar,married,primary,0,377,1,0,cellular,31,18,44,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0,1,0.4090909090909091,6.285714285714286,0,0,3,2
797,labeled,25,services,single,secondary,0,56,0,0,cellular,21,71,11,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,-0.8978045395707417,-0.44039415155763423,0,1,6.454545454545454,1.5714285714285714,0,0,1,2
798,labeled,32,blue-collar,married,primary,0,94,0,0,cellular,23,312,1,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,-0.9987165071710528,-0.05064916883871355,0,1,312.0,0.14285714285714285,0,0,1,2
799,labeled,42,management,married,tertiary,0,0,0,0,cellular,13,325,2,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,0.48530196253108104,-0.8743466161445821,0,0,162.5,0.25,0,0,2,1
801,labeled,50,services,single,primary,0,147,1,0,unknown,7,198,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.9884683243281114,0.1514277775045767,1,0,99.0,0.4,0,0,3,2
802,labeled,45,technician,married,secondary,0,1423,1,0,cellular,24,311,1,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,-0.9884683243281114,0.15142777750457667,0,1,311.0,0.14285714285714285,0,0,3,3
803,labeled,33,technician,single,tertiary,0,316,0,0,cellular,21,126,3,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,-0.8978045395707417,-0.44039415155763423,0,1,42.0,0.375,0,0,1,2
804,labeled,25,management,single,tertiary,0,807,0,0,cellular,18,267,2,114,2,failure,1,9,autumn,-1.0,-1.8369701987210297e-16,-0.4853019625310808,-0.8743466161445822,0,0,133.5,0.2222222222222222,0,0,1,2
805,labeled,41,entrepreneur,married,primary,0,32,1,0,cellular,21,549,2,-1,0,unknown,1,11,autumn,-0.5000000000000004,0.8660254037844384,-0.8978045395707417,-0.44039415155763423,0,1,274.5,0.18181818181818182,0,0,2,2
806,labeled,36,technician,single,secondary,1,2,0,0,cellular,12,587,2,-1,0,unknown,1,8,summer,-0.8660254037844385,-0.5000000000000004,0.6513724827222223,-0.758758122692791,0,0,293.5,0.25,1,0,2,2
807,labeled,32,blue-collar,single,secondary,0,610,0,1,cellular,28,95,3,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.5712682150947924,0.8207634412072763,0,1,31.666666666666668,0.6,1,0,1,2
809,labeled,39,blue-collar,married,secondary,0,-409,1,0,cellular,8,177,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.9987165071710528,-0.05064916883871264,1,0,177.0,0.2,1,0,2,1
810,labeled,54,unknown,married,secondary,0,2214,0,0,cellular,12,104,1,99,2,other,1,11,autumn,-0.5000000000000004,0.8660254037844384,0.6513724827222223,-0.758758122692791,0,0,104.0,0.09090909090909091,0,0,3,3
811,labeled,31,management,married,tertiary,0,1374,1,0,cellular,30,203,2,2,3,other,0,1,winter,0.49999999999999994,0.8660254037844387,-0.20129852008866114,0.9795299412524943,0,1,101.5,2.0,0,0,1,3
813,labeled,37,technician,married,secondary,0,1629,1,0,unknown,19,229,3,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.651372482722222,-0.7587581226927911,0,0,76.33333333333333,0.6,0,0,2,3
