id,split,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
982,labeled,45,technician,married,secondary,no,319,yes,no,cellular,30,jun,103,1,-1,0,unknown,no
983,labeled,35,unknown,married,primary,no,632,no,no,cellular,7,jul,185,2,-1,0,unknown,no
984,labeled,27,technician,married,secondary,no,1576,yes,yes,unknown,28,may,266,2,-1,0,unknown,no
985,labeled,23,technician,single,secondary,no,-300,yes,no,unknown,4,jun,217,2,-1,0,unknown,no
986,labeled,40,blue-collar,married,secondary,no,326,yes,yes,cellular,7,jul,112,1,-1,0,unknown,no
988,labeled,36,management,divorced,tertiary,no,0,no,no,cellular,28,aug,81,4,-1,0,unknown,no
989,labeled,38,blue-collar,married,primary,no,0,yes,no,unknown,3,jun,179,2,-1,0,unknown,no
990,labeled,36,admin.,married,secondary,no,4270,no,no,unknown,19,jun,227,6,-1,0,unknown,no
991,labeled,44,management,single,tertiary,no,1423,yes,no,cellular,8,aug,201,2,-1,0,unknown,no
992,labeled,42,technician,married,secondary,no,436,no,no,cellular,20,aug,143,2,-1,0,unknown,no
993,labeled,49,unemployed,married,primary,no,-379,yes,no,unknown,27,may,25,1,-1,0,unknown,no
995,labeled,55,admin.,married,secondary,no,866,yes,no,cellular,17,apr,85,1,151,1,failure,no
996,labeled,32,blue-collar,single,secondary,no,1668,yes,no,cellular,18,may,183,1,-1,0,unknown,no
998,labeled,34,housemaid,married,secondary,no,0,yes,no,unknown,30,oct,154,1,-1,0,unknown,yes
999,labeled,35,services,single,secondary,no,1055,yes,yes,cellular,16,apr,327,1,-1,0,unknown,no
1000,labeled,59,housemaid,married,secondary,no,348,no,no,unknown,9,jun,38,1,-1,0,unknown,no
1001,labeled,31,services,married,secondary,no,434,yes,no,unknown,17,jun,117,3,-1,0,unknown,no
1002,labeled,42,management,married,tertiary,no,362,yes,no,cellular,3,aug,654,2,-1,0,unknown,yes
1003,labeled,43,unemployed,married,tertiary,no,59,yes,no,cellular,9,feb,48,4,-1,0,unknown,no
1004,labeled,26,admin.,divorced,secondary,yes,5,yes,no,unknown,13,may,181,5,-1,0,unknown,no
1005,labeled,31,admin.,married,secondary,no,-4,yes,no,cellular,28,jul,37,12,-1,0,unknown,no
1006,labeled,29,technician,single,secondary,no,114,no,no,cellular,12,feb,328,2,183,4,success,yes
1008,labeled,48,management,married,tertiary,no,5058,no,yes,cellular,19,nov,37,1,-1,0,unknown,no
1010,labeled,27,admin.,single,secondary,no,17,no,yes,cellular,21,jul,177,1,-1,0,unknown,no
1011,labeled,45,self-employed,married,tertiary,no,337,no,no,unknown,5,jun,87,2,-1,0,unknown,no
1012,labeled,35,management,married,secondary,no,837,yes,no,unknown,23,may,50,3,-1,0,unknown,no
1014,labeled,38,housemaid,married,secondary,no,-288,yes,no,cellular,28,jul,143,2,-1,0,unknown,no
1015,labeled,50,management,single,tertiary,no,575,yes,no,unknown,16,may,274,8,-1,0,unknown,no
1016,labeled,45,technician,married,secondary,no,45,no,no,cellular,29,jul,65,2,-1,0,unknown,no
1017,labeled,51,blue-collar,married,secondary,no,2241,yes,no,unknown,29,may,619,1,-1,0,unknown,no
1018,labeled,40,self-employed,married,primary,no,100,yes,no,unknown,13,may,92,1,-1,0,unknown,no
1019,labeled,47,management,divorced,tertiary,no,97,yes,no,cellular,31,jul,9,19,-1,0,unknown,no
1020,labeled,50,blue-collar,married,primary,no,5772,no,no,cellular,18,nov,49,3,-1,0,unknown,no
1021,labeled,61,admin.,married,secondary,no,4615,no,no,cellular,12,mar,212,1,-1,0,unknown,yes
1022,labeled,37,technician,divorced,secondary,no,22,no,no,cellular,20,aug,289,2,-1,0,unknown,no
1023,labeled,57,technician,married,secondary,no,16061,yes,no,unknown,30,may,352,3,-1,0,unknown,no
1024,labeled,55,retired,married,primary,no,8897,no,no,unknown,11,jun,262,1,-1,0,unknown,no
1026,labeled,35,management,married,tertiary,no,2683,yes,no,cellular,9,jul,156,1,-1,0,unknown,no
1027,labeled,56,services,married,secondary,no,-233,no,yes,cellular,23,jul,55,10,-1,0,unknown,no
1028,labeled,38,blue-collar,married,secondary,no,1369,yes,no,cellular,11,may,472,2,-1,0,unknown,no
1030,labeled,31,admin.,married,secondary,no,14,yes,yes,cellular,16,jul,101,7,-1,0,unknown,no
1031,labeled,52,unemployed,married,primary,no,-105,no,yes,cellular,29,jan,141,1,-1,0,unknown,no
1032,labeled,56,unknown,married,unknown,no,0,no,no,unknown,20,jun,471,2,-1,0,unknown,no
1035,labeled,55,self-employed,married,secondary,no,-196,yes,no,unknown,20,may,210,2,-1,0,unknown,no
1036,labeled,41,blue-collar,married,primary,no,947,yes,no,cellular,20,apr,23,4,-1,0,unknown,no
1038,labeled,32,management,single,tertiary,no,2352,no,no,cellular,18,jul,226,1,-1,0,unknown,no
1039,labeled,46,management,single,tertiary,no,2145,yes,no,cellular,21,jul,87,4,-1,0,unknown,no
1040,labeled,54,services,married,secondary,no,0,no,no,unknown,19,jun,220,1,-1,0,unknown,no
1041,labeled,49,admin.,married,secondary,no,14435,yes,no,cellular,21,nov,60,1,-1,0,unknown,no
1042,labeled,39,blue-collar,married,secondary,no,281,yes,yes,unknown,6,may,209,1,-1,0,unknown,no
1043,labeled,48,admin.,married,secondary,no,102,no,no,cellular,18,aug,139,5,-1,0,unknown,no
1044,labeled,57,housemaid,married,primary,no,0,no,no,unknown,9,jun,257,2,-1,0,unknown,no
1045,labeled,31,services,married,secondary,no,419,yes,no,unknown,21,may,272,1,-1,0,unknown,no
1046,labeled,37,management,married,tertiary,no,233,no,no,cellular,3,feb,185,1,92,1,success,yes
1047,labeled,38,blue-collar,married,primary,no,3413,yes,no,unknown,20,jun,324,5,-1,0,unknown,no
1050,labeled,74,retired,divorced,secondary,no,4080,no,no,cellular,19,oct,343,3,-1,0,unknown,yes
1051,labeled,34,management,married,tertiary,no,-79,yes,no,cellular,11,jul,90,1,-1,0,unknown,no
1052,labeled,38,admin.,married,tertiary,no,659,yes,yes,cellular,31,jul,129,2,-1,0,unknown,no
1053,labeled,52,technician,married,secondary,no,123,no,no,cellular,28,aug,16,20,-1,0,unknown,no
1054,labeled,30,self-employed,married,secondary,no,1771,yes,no,cellular,13,apr,158,4,-1,0,unknown,no
1055,labeled,32,management,married,tertiary,no,2353,no,no,cellular,14,aug,134,5,-1,0,unknown,no
1056,labeled,57,blue-collar,married,primary,no,284,no,yes,cellular,7,jul,261,12,-1,0,unknown,no
1057,labeled,43,blue-collar,married,secondary,no,10900,yes,no,cellular,15,may,66,2,-1,0,unknown,no
1058,labeled,46,management,single,primary,no,536,no,no,unknown,17,jun,118,3,-1,0,unknown,no
1059,labeled,32,management,single,tertiary,no,2620,no,no,cellular,28,aug,77,4,-1,0,unknown,no
1060,labeled,31,unemployed,married,tertiary,no,597,no,no,cellular,21,nov,161,2,-1,0,unknown,no
1061,labeled,38,blue-collar,single,primary,no,491,yes,yes,unknown,25,aug,17,1,-1,0,unknown,no
1062,labeled,53,services,married,secondary,no,4991,no,no,cellular,18,aug,62,6,-1,0,unknown,no
1063,labeled,56,entrepreneur,divorced,primary,no,20,no,no,cellular,29,jan,52,2,227,1,failure,no
1064,labeled,51,technician,divorced,tertiary,no,0,no,no,cellular,28,aug,84,7,-1,0,unknown,no
1066,labeled,32,services,single,secondary,no,-393,yes,no,cellular,17,apr,135,1,-1,0,unknown,no
1067,labeled,44,self-employed,divorced,secondary,no,76,yes,yes,unknown,14,may,387,2,-1,0,unknown,no
1069,labeled,46,technician,single,secondary,no,834,yes,no,cellular,11,jul,196,2,-1,0,unknown,no
1070,labeled,56,housemaid,married,tertiary,no,1921,yes,no,cellular,24,jul,247,2,-1,0,unknown,no
1071,labeled,42,management,divorced,tertiary,no,397,yes,no,cellular,24,jul,217,9,-1,0,unknown,no
1072,labeled,27,technician,single,secondary,no,773,yes,no,unknown,9,may,317,2,-1,0,unknown,no
1073,labeled,42,admin.,single,secondary,no,35,yes,no,cellular,4,feb,98,1,266,3,failure,no
1074,labeled,34,technician,single,tertiary,no,9847,yes,no,cellular,20,nov,128,5,-1,0,unknown,no
1075,labeled,38,admin.,married,primary,no,0,yes,no,unknown,2,jun,29,32,-1,0,unknown,no
1076,labeled,56,blue-collar,married,primary,no,150,no,no,cellular,3,feb,128,1,-1,0,unknown,no
1078,labeled,27,admin.,married,secondary,yes,-527,yes,no,cellular,14,jul,172,3,-1,0,unknown,no
1079,labeled,55,management,married,primary,no,227,no,yes,unknown,9,jun,175,3,-1,0,unknown,no
1080,labeled,32,services,single,secondary,no,41,yes,no,cellular,20,apr,8,3,-1,0,unknown,no
1082,labeled,32,blue-collar,married,primary,no,331,yes,no,cellular,3,feb,321,1,-1,0,unknown,no
1083,labeled,34,blue-collar,married,primary,no,431,yes,no,cellular,18,may,59,2,-1,0,unknown,no
1084,labeled,60,housemaid,married,primary,no,0,no,yes,telephone,22,jul,124,1,-1,0,unknown,no
1085,labeled,38,housemaid,divorced,secondary,no,74,no,no,cellular,27,oct,255,3,148,1,success,yes
1086,labeled,57,retired,married,secondary,no,108,no,no,cellular,14,jul,85,2,-1,0,unknown,no
1087,labeled,36,self-employed,married,tertiary,no,16420,yes,no,unknown,6,jun,197,3,-1,0,unknown,no
1088,labeled,38,management,single,tertiary,no,113,yes,no,cellular,6,may,606,3,-1,0,unknown,yes
1090,labeled,54,services,married,secondary,no,382,yes,no,cellular,2,aug,155,2,-1,0,unknown,no
1091,labeled,31,technician,married,secondary,no,650,no,no,cellular,22,jun,115,1,-1,0,unknown,no
1092,labeled,44,management,married,secondary,no,-666,no,no,cellular,30,jul,342,3,-1,0,unknown,no
1094,labeled,55,management,married,tertiary,no,0,yes,no,unknown,14,may,159,2,-1,0,unknown,no
1095,labeled,53,services,divorced,secondary,no,756,yes,no,cellular,14,may,959,3,174,7,other,yes
1096,labeled,55,technician,married,secondary,yes,-317,no,no,cellular,2,feb,781,1,-1,0,unknown,yes
1097,labeled,59,housemaid,married,primary,no,230,no,no,cellular,13,aug,119,2,-1,0,unknown,no
1098,labeled,33,technician,married,tertiary,no,-982,yes,yes,cellular,15,jul,83,3,-1,0,unknown,no
1099,labeled,52,services,married,secondary,no,-887,no,no,cellular,16,jul,135,1,-1,0,unknown,no
1100,labeled,57,blue-collar,married,primary,no,5432,yes,yes,unknown,6,may,383,1,-1,0,unknown,no
1101,labeled,44,admin.,married,secondary,no,199,no,no,cellular,3,nov,289,1,-1,0,unknown,yes
1103,labeled,34,technician,married,tertiary,no,553,yes,yes,cellular,18,nov,58,2,-1,0,unknown,no
1104,labeled,35,technician,single,secondary,no,-44,no,no,unknown,2,jul,134,2,-1,0,unknown,no
1105,labeled,27,blue-collar,single,secondary,no,14,no,no,unknown,14,may,72,2,-1,0,unknown,no
1106,labeled,58,services,divorced,secondary,no,460,no,no,cellular,13,nov,495,1,93,1,success,yes
1107,labeled,28,technician,single,secondary,no,764,yes,no,cellular,15,may,153,1,371,2,failure,no
1108,labeled,59,retired,married,primary,no,0,yes,no,unknown,26,may,104,7,-1,0,unknown,no
1109,labeled,33,unemployed,married,secondary,no,10,yes,no,cellular,16,jul,132,1,-1,0,unknown,no
1110,labeled,52,management,married,tertiary,no,6923,no,no,cellular,20,nov,371,1,-1,0,unknown,no
1111,labeled,36,unemployed,married,secondary,no,-135,yes,no,cellular,29,jul,121,3,-1,0,unknown,no
1112,labeled,60,retired,divorced,secondary,no,593,no,yes,cellular,8,jul,96,1,-1,0,unknown,no
1113,labeled,34,services,married,secondary,no,0,yes,no,cellular,14,jul,78,4,-1,0,unknown,no
1114,labeled,56,technician,married,secondary,no,4056,no,yes,telephone,28,jul,31,4,-1,0,unknown,no
1115,labeled,27,blue-collar,single,primary,no,-181,yes,no,cellular,15,may,54,2,-1,0,unknown,no
1117,labeled,38,self-employed,married,secondary,no,754,no,no,unknown,20,jun,256,3,-1,0,unknown,no
1119,labeled,55,technician,married,secondary,no,276,yes,no,cellular,29,jan,84,3,183,3,failure,no
1121,labeled,40,technician,married,secondary,no,982,yes,no,cellular,6,feb,252,3,-1,0,unknown,no
1123,labeled,41,blue-collar,married,primary,no,177,yes,no,cellular,18,nov,187,3,-1,0,unknown,no
1124,labeled,44,blue-collar,married,primary,no,878,yes,no,cellular,12,may,165,2,363,1,failure,no
1125,labeled,42,technician,married,secondary,no,448,yes,no,cellular,3,feb,13,5,-1,0,unknown,no
1126,labeled,48,unemployed,married,primary,no,5459,no,no,unknown,6,jun,29,4,-1,0,unknown,no
1128,labeled,35,unknown,married,primary,no,371,no,no,cellular,29,aug,41,2,-1,0,unknown,no
1131,labeled,42,blue-collar,single,primary,no,1634,yes,no,cellular,5,feb,119,1,195,8,success,no
1132,labeled,31,management,single,tertiary,no,1497,no,no,cellular,13,aug,275,12,-1,0,unknown,no
1135,labeled,30,admin.,married,secondary,no,0,no,no,cellular,15,jul,127,5,-1,0,unknown,no
1136,labeled,31,admin.,married,secondary,no,239,yes,yes,telephone,4,may,211,3,-1,0,unknown,no
1137,labeled,35,management,married,tertiary,no,367,no,no,cellular,21,nov,168,2,-1,0,unknown,no
1138,labeled,32,blue-collar,married,secondary,no,3523,yes,no,unknown,20,may,226,2,-1,0,unknown,no
1139,labeled,55,blue-collar,single,primary,no,1189,yes,no,unknown,2,jun,193,2,-1,0,unknown,no
1141,labeled,26,blue-collar,married,secondary,no,107,yes,no,unknown,4,jul,46,3,-1,0,unknown,no
1142,labeled,45,blue-collar,married,primary,no,2121,yes,no,unknown,19,may,149,4,-1,0,unknown,no
1144,labeled,57,technician,married,secondary,no,6171,no,no,cellular,19,nov,161,2,-1,0,unknown,no
1145,labeled,46,management,single,tertiary,no,329,yes,no,telephone,4,may,36,6,90,2,other,no
1146,labeled,46,management,divorced,tertiary,no,616,no,no,cellular,17,sep,336,2,183,2,success,yes
1148,labeled,31,services,single,secondary,no,471,yes,no,cellular,20,nov,106,2,183,2,failure,no
1149,labeled,46,management,divorced,tertiary,no,25,no,no,unknown,26,may,103,2,-1,0,unknown,no
1151,labeled,42,services,married,secondary,no,3619,yes,no,unknown,27,may,22,16,-1,0,unknown,no
1153,labeled,26,unemployed,single,secondary,no,626,no,no,cellular,28,jan,1451,2,-1,0,unknown,yes
1154,labeled,57,housemaid,married,primary,no,43,no,no,cellular,18,aug,89,3,-1,0,unknown,no
1155,labeled,34,technician,married,secondary,no,0,yes,no,cellular,15,jul,144,1,-1,0,unknown,no
1156,labeled,45,blue-collar,married,primary,no,2431,no,no,cellular,6,aug,133,2,-1,0,unknown,no
1157,labeled,42,blue-collar,single,secondary,no,1074,yes,yes,cellular,13,may,951,3,370,4,failure,yes
1158,labeled,23,blue-collar,single,primary,no,8620,yes,no,unknown,3,jun,281,1,-1,0,unknown,no
1159,labeled,34,blue-collar,married,secondary,no,-554,yes,no,unknown,26,may,252,1,-1,0,unknown,no
1160,labeled,44,management,married,tertiary,no,325,yes,no,cellular,23,jul,497,5,-1,0,unknown,no
1161,labeled,60,management,married,tertiary,no,759,no,no,cellular,14,aug,136,2,-1,0,unknown,no
1162,labeled,48,blue-collar,single,secondary,no,-557,no,yes,cellular,21,nov,150,2,-1,0,unknown,no
1165,labeled,44,entrepreneur,married,tertiary,no,0,yes,no,unknown,9,jul,300,1,-1,0,unknown,no
1166,labeled,35,housemaid,married,primary,no,0,yes,no,cellular,14,jul,340,3,-1,0,unknown,no
1167,labeled,33,services,married,primary,no,0,yes,no,cellular,18,jul,351,2,-1,0,unknown,no
1168,labeled,53,admin.,single,secondary,no,2393,yes,no,cellular,2,aug,317,1,180,2,failure,yes
1169,labeled,43,technician,married,secondary,no,145,no,no,cellular,25,aug,363,7,-1,0,unknown,yes
1170,labeled,28,admin.,married,secondary,no,931,yes,no,unknown,4,jul,53,2,-1,0,unknown,no
1172,labeled,24,services,married,tertiary,no,0,yes,no,unknown,27,may,299,1,-1,0,unknown,no
1174,labeled,35,technician,single,tertiary,no,7555,yes,no,cellular,28,dec,137,1,122,3,failure,no
1175,labeled,37,admin.,married,secondary,no,1131,no,yes,unknown,28,may,138,1,-1,0,unknown,no
1176,labeled,31,technician,single,secondary,no,2540,no,no,cellular,15,jul,252,1,184,3,success,yes
1177,labeled,36,technician,single,secondary,no,9148,yes,no,cellular,13,aug,141,3,-1,0,unknown,no
1178,labeled,47,blue-collar,married,secondary,no,1237,yes,no,cellular,30,apr,412,1,169,1,success,yes
1179,labeled,33,technician,married,secondary,no,6699,no,no,cellular,9,nov,425,1,462,1,failure,no
1181,labeled,30,management,single,tertiary,no,4206,no,no,cellular,25,aug,142,4,-1,0,unknown,no
1182,labeled,41,services,divorced,secondary,no,662,yes,no,cellular,13,may,139,2,-1,0,unknown,no
1183,labeled,47,management,married,tertiary,no,6644,yes,no,cellular,17,apr,174,2,-1,0,unknown,no
1184,labeled,58,blue-collar,divorced,primary,no,8226,yes,no,cellular,31,jul,124,10,-1,0,unknown,no
1185,labeled,46,technician,married,secondary,no,404,no,yes,cellular,21,nov,162,5,-1,0,unknown,no
1186,labeled,49,unemployed,married,tertiary,no,376,no,no,cellular,22,may,158,1,59,2,failure,no
1188,labeled,44,blue-collar,married,secondary,no,1072,yes,no,cellular,11,may,143,3,357,1,failure,no
1189,labeled,47,management,married,tertiary,no,1893,no,no,cellular,8,jul,161,1,-1,0,unknown,no
1190,labeled,38,blue-collar,single,secondary,no,587,yes,no,unknown,21,may,112,2,-1,0,unknown,no
1191,labeled,30,management,single,tertiary,no,146,yes,no,unknown,3,jun,220,2,-1,0,unknown,no
1192,labeled,22,student,single,unknown,no,48,no,no,cellular,3,jul,69,3,-1,0,unknown,no
1193,labeled,42,admin.,single,secondary,no,1013,yes,no,unknown,5,may,146,2,-1,0,unknown,no
1195,labeled,61,admin.,married,unknown,no,4633,yes,no,cellular,27,jan,181,1,92,1,success,yes
1196,labeled,34,entrepreneur,married,secondary,no,4651,yes,no,unknown,30,aug,28,1,-1,0,unknown,no
1197,labeled,37,admin.,single,secondary,no,783,no,no,cellular,20,aug,75,1,-1,0,unknown,no
1198,labeled,31,technician,married,secondary,no,3702,yes,no,cellular,20,nov,129,1,-1,0,unknown,no
1199,labeled,55,management,married,unknown,no,561,no,no,cellular,28,jan,271,2,-1,0,unknown,no
1200,labeled,39,services,married,secondary,no,115,yes,no,cellular,31,jul,81,5,-1,0,unknown,no
1201,labeled,29,services,married,secondary,no,51,yes,no,telephone,21,jul,342,9,-1,0,unknown,no
1202,labeled,48,management,divorced,tertiary,no,549,yes,no,cellular,14,may,72,1,363,2,other,no
1203,labeled,51,management,married,tertiary,no,-896,yes,yes,cellular,14,aug,248,2,-1,0,unknown,no
1204,labeled,33,blue-collar,married,primary,no,-190,no,no,unknown,20,sep,9,1,-1,0,unknown,no
1205,labeled,32,management,married,tertiary,no,1671,yes,no,cellular,18,nov,164,2,179,3,failure,no
1208,labeled,33,blue-collar,married,secondary,no,633,yes,no,unknown,28,may,410,1,-1,0,unknown,no
1209,labeled,46,self-employed,married,tertiary,no,1154,no,no,telephone,29,jul,104,2,-1,0,unknown,no
1210,labeled,59,blue-collar,divorced,secondary,no,3566,no,no,cellular,15,may,44,1,-1,0,unknown,no
1211,labeled,59,admin.,divorced,secondary,no,981,yes,no,unknown,15,may,263,4,-1,0,unknown,no
1214,labeled,35,blue-collar,married,secondary,no,6407,yes,yes,cellular,30,jan,144,1,266,2,failure,no
1215,labeled,40,entrepreneur,married,tertiary,no,1738,yes,no,cellular,12,may,85,1,-1,0,unknown,no
1216,labeled,31,blue-collar,married,secondary,no,-50,yes,no,unknown,2,jun,184,1,-1,0,unknown,no
1217,labeled,42,services,married,tertiary,no,12224,yes,no,cellular,19,nov,36,1,-1,0,unknown,no
1218,labeled,40,technician,married,secondary,no,0,yes,yes,cellular,26,jul,105,2,172,1,failure,no
1219,labeled,52,unemployed,married,primary,no,248,no,yes,cellular,10,jul,374,3,-1,0,unknown,no
1220,labeled,53,management,married,tertiary,no,13,no,no,unknown,20,jun,19,6,-1,0,unknown,no
1221,labeled,26,admin.,single,secondary,no,793,no,no,cellular,30,jan,77,1,2,2,other,no
1223,labeled,36,blue-collar,married,primary,no,1180,no,no,cellular,15,apr,330,1,311,4,success,yes
1224,labeled,39,blue-collar,married,secondary,no,288,yes,no,unknown,23,may,160,3,-1,0,unknown,no
1225,labeled,51,blue-collar,married,primary,no,37,yes,no,cellular,13,may,79,1,370,1,failure,no
1227,labeled,42,admin.,single,secondary,no,249,yes,no,unknown,14,may,46,5,-1,0,unknown,no
1228,labeled,37,blue-collar,single,primary,no,6968,yes,no,unknown,20,may,412,1,-1,0,unknown,no
1229,labeled,53,technician,married,secondary,no,203,no,no,cellular,26,aug,87,6,-1,0,unknown,no
1231,labeled,33,management,married,tertiary,no,752,yes,no,cellular,11,aug,104,4,-1,0,unknown,no
1232,labeled,43,unemployed,married,secondary,no,3522,no,no,cellular,5,feb,169,2,-1,0,unknown,no
